Datum;Eroeffnung;Hoch;Tief;Schluss;Volumen
  08.09.2003;112,60;112,97;112,37;112,82;0
  09.09.2003;112,35;112,77;112,30;112,46;0
  10.09.2003;112,65;113,01;112,52;112,91;0
  11.09.2003;113,06;113,23;112,54;112,75;0
  12.09.2003;113,47;113,47;113,36;113,36;0
  15.09.2003;113,62;113,69;113,37;113,57;0
  16.09.2003;113,61;113,63;113,31;113,38;0
  18.09.2003;113,74;114,01;113,37;113,57;0
  19.09.2003;113,72;113,89;113,61;113,75;0
  23.09.2003;114,32;114,37;113,99;114,30;870.809
  24.09.2003;114,28;114,48;114,03;114,39;841.895
  25.09.2003;114,48;114,63;114,23;114,37;1.150.481
  26.09.2003;114,37;115,02;114,34;114,87;963.241
  29.09.2003;114,95;114,98;114,44;114,81;876.330
  30.09.2003;114,12;115,42;112,29;115,16;1.080.026
  01.10.2003;115,25;115,45;115,09;115,22;818.969
  02.10.2003;115,18;115,18;114,19;114,31;1.494.418
  03.10.2003;114,34;114,44;113,30;113,31;1.060.831
  06.10.2003;113,31;113,88;113,25;113,76;735.980
  07.10.2003;113,76;113,84;113,43;113,60;957.636
  08.10.2003;113,53;113,77;113,08;113,65;1.168.060
  09.10.2003;113,64;113,76;112,93;113,10;1.050.713
  10.10.2003;113,16;113,69;112,99;113,54;728.123
  13.10.2003;113,41;113,43;112,81;112,95;553.236
  14.10.2003;112,79;113,10;112,63;112,95;857.050
  15.10.2003;112,84;112,88;112,35;112,41;1.120.424
  16.10.2003;112,47;112,90;112,22;112,32;1.051.926
  17.10.2003;112,20;112,70;111,75;112,53;1.263.167
  20.10.2003;112,30;112,75;112,16;112,69;670.672
  21.10.2003;112,55;113,12;112,45;113,07;880.070
  22.10.2003;113,03;113,33;112,70;113,24;1.203.203
  23.10.2003;113,57;113,68;112,71;112,79;948.756
  24.10.2003;112,96;113,23;112,75;113,20;746.923
  27.10.2003;112,96;113,06;112,51;112,94;672.663
  28.10.2003;112,75;112,90;112,56;112,64;724.448
  29.10.2003;113,12;113,20;112,57;112,70;1.005.942
  30.10.2003;112,47;112,76;112,18;112,28;1.136.699
  31.10.2003;115,25;115,45;111,75;112,75;774.369
  03.11.2003;112,53;112,68;111,99;112,18;762.095
  04.11.2003;112,32;112,58;112,21;112,49;720.192
  05.11.2003;112,35;112,53;112,14;112,43;968.203
  06.11.2003;112,24;112,27;111,55;111,64;1.208.332
  07.11.2003;111,66;111,87;111,24;111,38;990.119
  10.11.2003;111,45;111,68;111,43;111,46;497.076
  11.11.2003;111,55;111,72;111,52;111,57;377.067
  12.11.2003;111,56;111,79;111,28;111,77;777.146
  13.11.2003;111,68;112,20;111,54;112,10;917.884
  14.11.2003;112,27;112,70;112,22;112,55;913.043
  17.11.2003;112,75;112,99;112,61;112,82;775.149
  18.11.2003;112,72;113,12;112,51;112,96;999.851
  19.11.2003;113,15;113,30;112,46;112,66;1.035.845
  20.11.2003;112,60;113,22;112,54;112,75;1.006.481
  21.11.2003;112,84;113,07;112,72;113,01;598.698
  24.11.2003;112,85;112,92;112,27;112,34;718.362
  25.11.2003;112,26;112,41;112,05;112,27;933.444
  26.11.2003;112,26;112,53;112,10;112,11;847.731
  27.11.2003;112,06;112,15;111,82;111,83;479.629
  28.11.2003;111,89;112,31;111,75;111,88;680.608
  30.11.2003;112,53;113,30;111,24;111,88;0
  01.12.2003;111,80;111,93;111,56;111,70;795.086
  02.12.2003;111,81;111,92;111,51;111,83;1.089.063
  03.12.2003;111,94;112,08;111,70;111,79;946.011
  04.12.2003;111,75;112,22;111,67;112,16;994.172
  05.12.2003;112,25;113,08;112,10;113,02;860.884
  08.12.2003;113,06;113,10;112,83;112,90;102.302
  09.12.2003;112,28;112,57;112,06;112,36;652.538
  10.12.2003;111,90;112,50;111,83;112,34;715.239
  11.12.2003;112,33;112,34;111,99;112,28;578.100
  12.12.2003;112,58;112,95;112,40;112,80;695.989
  15.12.2003;112,47;113,09;112,39;113,08;435.597
  16.12.2003;113,11;113,12;112,72;112,91;595.786
  17.12.2003;113,18;113,41;112,98;113,38;499.637
  18.12.2003;113,35;113,69;113,11;113,30;650.310
  19.12.2003;113,42;113,50;112,96;113,16;306.362
  22.12.2003;113,47;113,52;113,21;113,29;162.286
  23.12.2003;113,35;113,54;113,27;113,43;187.861
  29.12.2003;113,70;113,71;113,27;113,30;130.770
  30.12.2003;113,18;113,24;112,74;113,12;216.643
  31.12.2003;111,80;113,71;111,51;113,12;0
  02.01.2004;112,95;113,73;112,53;112,74;330.355
  05.01.2004;112,88;112,90;112,58;112,86;622.939
  06.01.2004;113,00;113,54;112,93;113,50;854.677
  07.01.2004;113,36;113,77;113,21;113,56;937.873
  08.01.2004;113,51;113,92;113,27;113,77;1.119.513
  09.01.2004;113,70;114,63;113,62;114,49;1.182.666
  12.01.2004;114,60;114,76;114,32;114,65;885.348
  13.01.2004;114,60;114,60;114,37;114,52;924.473
  14.01.2004;114,72;114,75;114,14;114,59;1.249.054
  15.01.2004;114,58;114,69;114,33;114,47;1.167.482
  16.01.2004;114,47;115,03;114,24;114,35;1.436.060
  19.01.2004;114,22;114,50;114,19;114,30;348.974
  20.01.2004;114,16;114,73;114,14;114,65;934.500
  21.01.2004;114,60;114,83;114,37;114,52;1.097.246
  22.01.2004;114,73;114,77;114,40;114,69;926.641
  23.01.2004;114,80;115,17;114,56;114,67;955.473
  26.01.2004;114,57;114,69;114,32;114,43;917.962
  27.01.2004;114,29;114,63;114,20;114,53;939.030
  28.01.2004;114,51;114,75;114,34;114,73;1.005.244
  29.01.2004;114,07;114,09;113,46;113,54;1.637.025
  30.01.2004;113,70;113,97;113,60;113,86;960.681
  31.01.2004;112,95;115,17;112,53;113,85;0
  02.02.2004;113,83;114,06;113,75;113,96;589.200
  03.02.2004;114,08;114,30;114,02;114,28;927.972
  04.02.2004;114,30;114,45;114,15;114,27;833.360
  05.02.2004;114,25;114,48;114,12;114,33;899.851
  06.02.2004;114,17;114,85;113,98;114,78;1.257.525
  09.02.2004;114,83;114,93;114,68;114,78;617.161
  10.02.2004;114,91;115,02;114,72;114,75;633.469
  11.02.2004;114,71;115,15;114,52;115,07;994.495
  12.02.2004;115,07;115,13;114,87;114,99;767.153
  13.02.2004;114,93;115,45;114,89;115,13;1.046.908
  16.02.2004;115,17;115,17;114,96;115,07;252.278
  17.02.2004;115,00;115,42;114,99;115,30;811.399
  18.02.2004;115,44;115,59;115,27;115,33;779.577
  19.02.2004;115,15;115,23;114,84;115,22;1.044.405
  20.02.2004;115,21;115,23;114,85;114,89;858.805
  23.02.2004;114,70;115,10;114,66;115,04;788.116
  24.02.2004;115,18;115,47;115,10;115,39;898.110
  25.02.2004;115,34;115,58;115,27;115,51;968.066
  26.02.2004;115,49;115,52;115,13;115,43;955.016
  27.02.2004;115,46;115,84;115,44;115,80;967.405
  29.02.2004;113,83;115,84;113,75;115,80;0
  01.03.2004;115,83;115,93;115,53;115,79;789.816
  02.03.2004;115,72;115,75;115,34;115,38;983.039
  03.03.2004;115,35;115,37;114,98;115,17;1.214.622
  04.03.2004;115,25;115,46;114,93;115,44;1.415.553
  05.03.2004;115,38;116,49;115,31;116,44;996.368
  08.03.2004;116,42;116,69;116,31;116,65;117.551
  11.03.2004;115,83;116,48;115,79;115,96;1.290.799
  12.03.2004;116,25;116,36;115,96;116,02;750.838
  15.03.2004;116,03;116,38;116,00;116,13;837.488
  16.03.2004;116,14;116,30;115,69;115,86;935.550
  17.03.2004;116,38;116,44;116,12;116,15;1.109.280
  18.03.2004;116,22;116,39;115,95;116,24;1.033.939
  19.03.2004;116,12;116,32;116,08;116,19;497.191
  22.03.2004;116,30;116,54;116,19;116,37;499.159
  23.03.2004;116,46;116,51;116,16;116,34;841.611
  24.03.2004;116,39;116,67;116,35;116,57;948.238
  25.03.2004;116,59;116,75;116,47;116,75;841.507
  26.03.2004;116,65;116,81;116,31;116,33;777.730
  29.03.2004;116,25;116,28;115,57;115,79;1.150.394
  30.03.2004;115,89;115,94;115,75;115,87;806.577
  31.03.2004;115,83;116,81;114,93;116,07;997.097
  01.04.2004;116,06;116,21;115,48;115,89;1.265.911
  02.04.2004;115,87;115,88;114,10;114,60;1.091.329
  05.04.2004;114,47;114,78;114,33;114,46;1.059.605
  06.04.2004;114,52;114,80;114,49;114,75;782.648
  07.04.2004;114,84;115,02;114,78;114,94;773.970
  08.04.2004;114,87;114,92;114,59;114,83;659.982
  13.04.2004;114,64;114,64;114,06;114,15;1.020.994
  14.04.2004;114,05;114,30;113,83;114,06;1.046.155
  15.04.2004;114,13;114,26;113,93;114,25;851.601
  16.04.2004;114,26;114,57;114,18;114,38;717.629
  19.04.2004;114,42;114,60;114,39;114,45;541.609
  20.04.2004;114,34;114,35;114,04;114,29;782.594
  21.04.2004;113,93;114,18;113,75;113,98;1.178.925
  22.04.2004;114,02;114,22;113,94;114,13;887.915
  23.04.2004;114,22;114,37;113,83;113,86;943.636
  26.04.2004;113,83;113,93;113,63;113,84;743.722
  27.04.2004;113,87;114,06;113,76;113,88;814.362
  28.04.2004;113,98;114,05;113,75;113,78;777.660
  29.04.2004;113,56;114,15;113,49;113,71;1.246.374
  30.04.2004;116,06;116,21;113,49;114,09;822.470
  03.05.2004;113,87;114,32;113,87;114,27;304.167
  04.05.2004;114,20;114,29;114,11;114,22;483.120
  05.05.2004;114,09;114,44;114,02;114,04;817.346
  06.05.2004;113,97;114,03;113,55;113,62;1.059.092
  07.05.2004;113,62;114,15;112,91;112,98;1.359.486
  10.05.2004;113,00;113,19;112,94;113,12;698.038
  11.05.2004;113,10;113,17;112,93;113,09;700.740
  12.05.2004;113,13;113,20;112,76;112,83;972.525
  13.05.2004;112,71;112,79;112,55;112,69;1.068.281
  14.05.2004;112,61;113,12;112,46;113,03;1.204.469
  17.05.2004;113,12;113,39;113,12;113,28;734.058
  18.05.2004;113,25;113,31;113,06;113,15;738.771
  19.05.2004;113,09;113,09;112,64;112,76;941.063
  20.05.2004;112,84;113,03;112,71;112,94;554.999
  21.05.2004;113,00;113,32;112,82;112,87;709.464
  24.05.2004;112,80;112,99;112,72;112,98;589.648
  25.05.2004;113,03;113,16;112,93;113,02;838.994
  26.05.2004;113,02;113,37;112,92;113,34;997.785
  27.05.2004;113,41;113,73;113,34;113,68;1.028.485
  28.05.2004;113,60;113,66;113,20;113,33;1.046.009
  31.05.2004;113,87;114,44;112,46;112,91;222.921
  03.06.2004;112,77;112,93;112,59;112,91;1.387.927
  04.06.2004;112,93;113,07;112,34;112,76;1.439.611
  07.06.2004;112,63;113,07;112,59;113,04;792.860
  08.06.2004;113,01;113,03;112,90;112,96;140.123
  09.06.2004;112,71;112,73;112,16;112,27;777.456
  10.06.2004;112,28;112,32;112,02;112,21;935.199
  11.06.2004;112,15;112,17;111,89;111,94;501.770
  14.06.2004;111,89;112,13;111,81;112,04;649.109
  15.06.2004;111,84;112,99;111,84;112,97;1.231.610
  16.06.2004;112,86;112,89;112,41;112,55;943.702
  17.06.2004;112,50;112,55;112,25;112,46;889.093
  18.06.2004;112,60;112,86;112,52;112,71;698.146
  21.06.2004;112,65;112,92;112,50;112,86;537.653
  22.06.2004;112,83;112,85;112,60;112,67;607.873
  23.06.2004;112,62;112,78;112,56;112,74;708.829
  24.06.2004;112,72;113,34;112,71;113,20;1.062.909
  25.06.2004;113,17;113,32;112,95;112,96;722.286
  28.06.2004;113,02;113,11;112,56;112,60;857.409
  29.06.2004;112,60;112,76;112,45;112,74;804.686
  30.06.2004;113,00;113,34;111,81;113,15;738.100
  01.07.2004;113,27;113,28;112,93;113,20;906.017
  02.07.2004;113,31;113,86;113,24;113,57;1.006.926
  05.07.2004;113,72;113,72;113,53;113,66;201.568
  06.07.2004;113,70;113,86;113,58;113,67;655.228
  07.07.2004;113,64;113,97;113,57;113,90;746.278
  08.07.2004;113,87;114,04;113,75;113,94;895.240
  09.07.2004;113,91;114,05;113,84;114,03;462.736
  12.07.2004;114,08;114,14;113,96;114,14;361.058
  13.07.2004;114,05;114,05;113,63;113,72;863.236
  14.07.2004;113,83;113,95;113,73;113,81;664.562
  15.07.2004;113,80;113,94;113,66;113,81;615.505
  16.07.2004;113,79;114,38;113,75;114,32;782.272
  19.07.2004;114,36;114,42;114,20;114,36;396.577
  20.07.2004;114,41;114,42;114,08;114,21;575.774
  21.07.2004;113,90;113,92;113,51;113,56;1.028.806
  22.07.2004;113,68;113,96;113,62;113,93;849.285
  23.07.2004;113,90;113,99;113,76;113,95;483.778
  26.07.2004;113,93;114,00;113,67;113,73;469.584
  27.07.2004;113,72;113,77;113,48;113,52;722.329
  28.07.2004;113,36;113,61;113,30;113,58;871.767
  29.07.2004;113,53;113,75;113,44;113,73;732.118
  30.07.2004;113,70;114,28;113,68;114,25;1.119.882
  31.07.2004;113,27;114,42;112,93;114,25;0
  02.08.2004;114,40;114,61;114,25;114,34;871.428
  03.08.2004;114,34;114,55;114,19;114,52;698.973
  04.08.2004;114,54;114,72;114,41;114,66;827.060
  05.08.2004;114,59;114,94;114,56;114,86;786.400
  06.08.2004;114,90;115,78;114,80;115,58;1.120.389
  09.08.2004;115,58;115,59;115,44;115,56;396.909
  10.08.2004;115,51;115,73;115,46;115,58;447.508
  11.08.2004;115,46;115,54;115,27;115,44;671.250
  12.08.2004;115,51;115,86;115,42;115,68;637.700
  13.08.2004;115,80;115,96;115,69;115,87;709.272
  16.08.2004;115,90;115,90;115,36;115,44;624.155
  17.08.2004;115,51;115,70;115,43;115,64;749.202
  18.08.2004;115,71;115,89;115,45;115,53;890.481
  19.08.2004;115,54;115,69;115,41;115,64;754.151
  20.08.2004;115,67;115,82;115,58;115,77;541.653
  23.08.2004;115,70;115,70;115,18;115,36;651.531
  24.08.2004;115,28;115,41;115,13;115,31;643.396
  25.08.2004;115,39;115,71;115,22;115,60;727.242
  26.08.2004;115,53;115,79;115,47;115,75;645.974
  27.08.2004;115,82;115,93;115,58;115,75;683.789
  30.08.2004;115,60;115,86;115,50;115,70;360.066
  31.08.2004;114,40;116,21;114,19;116,18;849.642
  01.09.2004;116,09;116,23;115,94;116,03;830.112
  02.09.2004;116,04;116,10;115,64;115,70;1.088.904
  03.09.2004;115,64;116,14;114,61;115,03;1.510.288
  06.09.2004;114,92;115,21;114,91;115,13;835.596
  07.09.2004;115,07;115,23;114,93;115,15;1.134.571
  08.09.2004;115,20;115,22;115,02;115,05;104.668
  09.09.2004;114,57;114,89;114,46;114,71;1.127.128
  10.09.2004;114,71;115,11;114,69;114,86;872.114
  13.09.2004;114,74;114,89;114,61;114,89;592.709
  14.09.2004;114,83;115,22;114,80;115,00;1.098.166
  15.09.2004;115,02;115,11;114,83;114,94;983.696
  16.09.2004;114,87;115,16;114,70;115,12;1.101.958
  17.09.2004;115,18;115,40;115,15;115,31;933.462
  20.09.2004;115,28;115,47;115,21;115,41;502.495
  21.09.2004;115,45;115,47;115,21;115,39;672.592
  22.09.2004;115,50;115,86;115,41;115,86;1.215.787
  23.09.2004;115,91;116,12;115,83;116,00;1.299.146
  24.09.2004;115,92;115,96;115,65;115,85;1.031.160
  27.09.2004;115,82;116,11;115,72;115,97;805.772
  28.09.2004;116,07;116,18;115,80;115,93;1.246.041
  29.09.2004;115,91;115,91;115,53;115,63;1.236.365
  30.09.2004;116,09;116,23;114,46;115,65;1.280.370
  01.10.2004;115,68;115,75;115,23;115,36;963.987
  04.10.2004;115,26;115,35;115,12;115,32;713.558
  05.10.2004;115,34;115,70;115,32;115,59;884.491
  06.10.2004;115,56;115,74;115,51;115,64;802.587
  07.10.2004;115,56;115,58;115,32;115,46;965.081
  08.10.2004;115,52;116,15;115,50;116,08;1.238.155
  11.10.2004;116,10;116,10;115,95;116,05;259.223
  12.10.2004;116,13;116,49;116,07;116,44;867.582
  13.10.2004;116,31;116,46;116,17;116,42;927.788
  14.10.2004;116,53;116,70;116,43;116,68;1.084.858
  15.10.2004;116,68;116,82;116,32;116,37;1.304.339
  18.10.2004;116,51;116,73;116,46;116,65;636.723
  19.10.2004;116,65;116,65;116,29;116,53;1.043.638
  20.10.2004;116,64;116,98;116,61;116,83;1.339.698
  21.10.2004;116,93;117,03;116,73;116,87;1.158.921
  22.10.2004;116,72;116,97;116,68;116,90;782.852
  25.10.2004;117,14;117,29;117,12;117,22;820.973
  26.10.2004;117,10;117,34;117,09;117,15;819.636
  27.10.2004;117,10;117,34;116,84;116,84;1.100.916
  28.10.2004;116,75;116,89;116,40;116,87;1.573.011
  29.10.2004;116,82;116,94;116,59;116,94;933.454
  31.10.2004;115,68;117,34;115,12;116,94;0
  01.11.2004;116,94;117,09;116,82;116,86;511.377
  02.11.2004;116,90;116,90;116,47;116,68;919.231
  03.11.2004;116,44;116,86;116,35;116,80;1.313.117
  04.11.2004;116,80;117,25;116,77;117,17;1.191.702
  05.11.2004;117,12;117,18;116,46;116,60;1.343.605
  08.11.2004;116,68;116,77;116,54;116,72;729.311
  09.11.2004;116,73;117,15;116,70;117,15;951.499
  10.11.2004;117,04;117,17;116,92;116,93;1.135.280
  11.11.2004;116,98;117,51;116,94;117,39;691.261
  12.11.2004;117,35;117,90;117,33;117,85;1.386.592
  15.11.2004;117,76;117,97;117,73;117,80;903.470
  16.11.2004;117,85;118,18;117,71;117,96;1.442.432
  17.11.2004;117,95;118,10;117,65;117,94;1.422.561
  19.11.2004;117,64;118,10;117,52;117,79;1.474.308
  22.11.2004;117,73;118,04;117,73;117,98;737.187
  23.11.2004;117,89;118,18;117,80;118,17;1.033.969
  24.11.2004;118,13;118,28;118,03;118,18;1.111.532
  25.11.2004;118,20;118,48;118,10;118,35;563.336
  26.11.2004;118,35;118,45;118,11;118,42;802.600
  29.11.2004;118,32;118,41;117,84;117,96;1.005.434
  30.11.2004;116,94;118,48;116,35;118,23;1.094.443
  01.12.2004;118,30;118,46;118,22;118,43;1.128.706
  02.12.2004;118,43;118,54;117,73;117,93;1.479.987
  03.12.2004;117,93;118,70;117,71;118,65;1.791.768
  06.12.2004;118,55;119,00;118,55;118,99;1.152.207
  07.12.2004;118,98;119,28;118,85;119,28;1.238.774
  08.12.2004;119,16;119,23;119,05;119,17;149.778
  09.12.2004;118,97;119,24;118,74;119,02;1.077.113
  10.12.2004;118,91;119,29;118,74;119,20;1.060.479
  13.12.2004;119,12;119,37;119,07;119,29;624.948
  14.12.2004;119,32;119,37;119,09;119,31;728.224
  16.12.2004;119,86;119,97;119,42;119,51;1.071.497
  17.12.2004;119,51;119,59;118,85;119,12;1.030.299
  20.12.2004;119,16;119,42;119,13;119,33;377.586
  21.12.2004;119,33;119,49;118,93;119,11;531.998
  22.12.2004;119,16;119,22;118,95;119,04;440.466
  23.12.2004;119,13;119,37;119,08;119,28;375.453
  27.12.2004;119,27;119,48;119,03;119,03;142.784
  28.12.2004;119,09;119,24;118,47;118,47;267.796
  29.12.2004;118,51;118,73;118,15;118,15;367.829
  30.12.2004;118,12;118,60;118,11;118,59;302.570
  31.12.2004;118,30;119,97;117,71;118,59;0
  03.01.2005;118,42;119,02;118,40;118,94;496.523
  04.01.2005;118,90;119,03;118,71;118,85;1.028.009
  05.01.2005;118,66;118,96;118,45;118,90;1.095.145
  06.01.2005;118,83;119,19;118,59;119,03;1.094.373
  07.01.2005;119,04;119,69;118,75;119,19;1.485.054
  10.01.2005;119,13;119,48;119,07;119,33;810.720
  11.01.2005;119,36;119,54;119,24;119,33;1.006.348
  12.01.2005;119,33;119,43;119,07;119,26;1.353.614
  13.01.2005;119,29;119,78;119,11;119,70;1.544.786
  14.01.2005;119,62;119,87;119,58;119,76;1.308.269
  17.01.2005;119,76;120,01;119,74;119,89;653.407
  18.01.2005;119,84;119,99;119,64;119,90;1.315.533
  19.01.2005;120,01;120,31;120,01;120,11;1.547.396
  20.01.2005;120,16;120,22;119,47;119,71;2.003.583
  21.01.2005;119,70;119,78;119,45;119,75;1.281.317
  24.01.2005;119,78;119,97;119,78;119,88;803.655
  25.01.2005;119,90;120,20;119,70;119,80;1.440.257
  26.01.2005;119,76;119,85;119,56;119,76;1.307.598
  27.01.2005;119,70;119,70;119,26;119,46;1.615.569
  28.01.2005;119,48;119,96;119,44;119,92;1.444.097
  31.01.2005;118,42;120,31;118,40;119,93;852.230
  01.02.2005;120,00;120,19;119,90;120,01;1.098.682
  02.02.2005;119,97;120,08;119,81;119,83;703.218
  03.02.2005;119,81;119,84;119,58;119,78;1.312.647
  04.02.2005;119,78;120,40;119,72;120,33;1.431.111
  07.02.2005;120,20;120,47;120,17;120,46;860.033
  08.02.2005;120,41;120,77;120,23;120,75;1.195.264
  09.02.2005;120,69;120,87;120,56;120,83;1.612.326
  10.02.2005;120,92;120,98;120,67;120,71;1.386.170
  11.02.2005;120,71;120,75;120,57;120,65;879.310
  14.02.2005;120,58;120,60;120,32;120,48;661.180
  15.02.2005;120,47;120,47;120,10;120,14;1.205.749
  16.02.2005;120,13;120,47;119,81;119,87;1.613.641
  17.02.2005;119,87;119,94;119,51;119,69;1.575.165
  18.02.2005;119,63;119,68;118,75;118,75;1.992.065
  21.02.2005;118,74;118,94;118,49;118,60;954.878
  22.02.2005;118,66;118,91;118,54;118,65;1.638.744
  23.02.2005;118,61;119,02;118,46;118,49;1.914.544
  24.02.2005;118,47;118,76;118,22;118,43;1.655.376
  25.02.2005;118,25;118,70;118,23;118,61;1.611.627
  28.02.2005;120,00;120,98;118,22;118,43;1.398.928
  01.03.2005;118,33;118,60;118,27;118,43;1.487.700
  02.03.2005;118,42;118,48;117,89;118,08;1.841.660
  03.03.2005;118,08;118,27;118,02;118,25;1.547.276
  04.03.2005;118,21;118,85;117,95;118,79;1.790.241
  07.03.2005;118,75;119,12;118,73;119,05;1.336.863
  08.03.2005;119,02;119,20;119,01;119,04;205.065
  09.03.2005;117,73;117,85;117,13;117,35;1.838.307
  10.03.2005;117,05;117,34;116,89;117,25;1.710.893
  11.03.2005;117,13;117,45;117,07;117,23;1.282.961
  14.03.2005;117,16;117,30;116,92;117,24;913.935
  15.03.2005;117,29;117,82;117,29;117,79;1.579.681
  16.03.2005;117,70;118,18;117,33;118,16;1.849.313
  17.03.2005;118,10;118,22;117,85;118,02;1.401.775
  18.03.2005;117,93;117,99;117,63;117,90;993.148
  21.03.2005;117,75;117,77;117,49;117,64;873.186
  22.03.2005;117,60;118,05;117,56;118,04;1.109.215
  23.03.2005;117,47;117,70;117,34;117,55;1.657.486
  24.03.2005;117,69;117,96;117,64;117,75;773.249
  29.03.2005;117,60;117,93;117,60;117,85;508.988
  30.03.2005;117,90;118,21;117,85;118,17;873.974
  31.03.2005;118,33;119,20;116,89;118,61;1.121.568
  01.04.2005;118,71;119,02;118,51;118,68;1.166.647
  04.04.2005;118,75;118,99;118,59;118,96;711.109
  05.04.2005;118,88;118,95;118,67;118,84;942.193
  06.04.2005;118,87;119,09;118,72;118,84;1.113.753
  07.04.2005;118,89;119,37;118,78;119,20;1.286.758
  08.04.2005;119,08;119,17;118,91;119,17;823.316
  11.04.2005;119,21;119,34;119,12;119,24;536.592
  12.04.2005;119,26;119,41;119,18;119,38;959.389
  13.04.2005;119,56;119,69;119,45;119,65;1.077.600
  14.04.2005;119,60;119,64;119,37;119,53;1.058.214
  15.04.2005;119,71;119,99;119,70;119,93;1.325.465
  18.04.2005;120,10;120,32;120,05;120,06;1.148.106
  19.04.2005;119,99;120,38;119,82;120,32;1.410.774
  20.04.2005;120,24;120,31;119,83;120,26;0
  21.04.2005;120,40;120,42;119,74;119,88;0
  22.04.2005;119,85;120,19;119,84;120,12;0
  25.04.2005;120,18;120,35;120,13;120,34;596.083
  26.04.2005;120,40;120,55;120,23;120,30;1.016.786
  27.04.2005;120,34;120,72;120,15;120,58;1.266.094
  28.04.2005;120,59;120,84;120,53;120,83;828.906
  29.04.2005;120,90;120,91;120,37;120,69;1.238.121
  30.04.2005;118,71;120,91;118,51;120,69;0
  02.05.2005;120,65;120,86;120,60;120,73;292.438
  03.05.2005;120,81;120,98;120,64;120,95;561.084
  04.05.2005;121,04;121,06;120,46;120,73;1.456.489
  05.05.2005;120,76;120,95;120,68;120,95;487.454
  06.05.2005;120,89;120,97;120,24;120,38;1.138.388
  09.05.2005;120,32;120,67;120,27;120,67;665.711
  10.05.2005;120,69;121,23;120,65;121,11;1.237.842
  11.05.2005;121,19;121,58;121,11;121,51;1.788.450
  12.05.2005;121,34;121,47;121,19;121,38;999.099
  13.05.2005;121,56;121,72;121,26;121,55;1.130.381
  16.05.2005;121,51;121,66;121,34;121,57;545.430
  17.05.2005;121,47;121,69;121,35;121,61;767.023
  18.05.2005;121,53;121,91;121,49;121,80;997.960
  19.05.2005;121,76;121,77;121,50;121,59;1.042.642
  20.05.2005;121,50;121,58;121,27;121,40;743.668
  23.05.2005;121,37;121,79;121,15;121,78;801.459
  24.05.2005;121,88;122,15;121,83;122,03;1.069.831
  25.05.2005;122,12;122,30;121,79;121,95;1.396.543
  26.05.2005;121,87;122,07;121,63;121,88;1.147.346
  27.05.2005;121,87;122,08;121,67;121,83;795.696
  30.05.2005;121,82;121,82;121,61;121,74;327.926
  31.05.2005;120,65;122,40;120,24;122,31;1.245.034
  01.06.2005;121,73;122,79;121,73;122,69;1.351.491
  02.06.2005;122,15;122,93;122,15;122,88;1.145.505
  03.06.2005;122,63;123,29;122,58;122,67;1.487.350
  06.06.2005;122,57;122,93;122,57;122,91;704.812
  07.06.2005;123,00;123,44;123,00;123,38;703.152
  08.06.2005;123,32;123,67;123,32;123,58;27.224
  09.06.2005;123,48;123,60;123,08;123,52;1.456.467
  10.06.2005;123,55;123,62;123,13;123,40;971.484
  13.06.2005;123,28;123,55;122,81;123,00;1.294.364
  14.06.2005;123,04;123,11;122,70;122,82;1.395.029
  15.06.2005;122,86;122,88;121,78;121,78;2.280.714
  16.06.2005;121,89;121,98;121,28;121,92;2.020.061
  17.06.2005;121,95;122,15;121,63;122,00;1.333.193
  20.06.2005;121,93;122,16;121,64;121,99;941.508
  21.06.2005;121,88;122,74;121,76;122,73;1.330.170
  22.06.2005;122,70;123,46;122,61;123,37;1.611.511
  23.06.2005;123,46;123,53;123,09;123,20;1.172.006
  24.06.2005;123,30;123,73;123,23;123,43;1.172.616
  27.06.2005;123,47;123,78;123,35;123,59;627.756
  28.06.2005;123,44;123,55;123,04;123,19;987.619
  29.06.2005;123,21;123,54;122,79;123,04;1.495.806
  30.06.2005;122,15;123,78;121,28;123,50;1.264.294
  01.07.2005;123,63;123,71;123,14;123,31;1.119.591
  04.07.2005;123,12;123,24;122,84;123,15;516.549
  05.07.2005;123,13;123,15;122,49;122,73;1.111.600
  06.07.2005;122,79;122,91;122,63;122,66;832.793
  07.07.2005;122,64;124,06;122,60;123,08;1.749.683
  08.07.2005;123,02;123,29;122,82;123,06;826.207
  11.07.2005;122,95;123,03;122,39;122,59;744.836
  12.07.2005;122,68;122,78;122,36;122,58;887.724
  13.07.2005;122,45;122,55;122,26;122,42;808.497
  14.07.2005;122,40;122,48;122,00;122,04;1.030.366
  15.07.2005;122,06;122,20;121,85;122,13;863.090
  18.07.2005;122,06;122,47;122,01;122,30;522.826
  19.07.2005;122,20;122,23;121,77;122,19;828.263
  20.07.2005;122,10;122,24;121,83;122,04;774.046
  21.07.2005;122,26;122,45;121,85;122,03;1.269.620
  22.07.2005;121,97;122,65;121,92;122,54;803.362
  25.07.2005;122,48;122,78;122,42;122,66;488.187
  26.07.2005;122,62;122,64;122,31;122,54;797.606
  27.07.2005;122,55;122,76;122,46;122,61;713.828
  28.07.2005;122,60;122,66;122,32;122,58;774.237
  29.07.2005;122,63;122,74;122,35;122,45;814.041
  31.07.2005;123,63;124,06;121,77;122,45;0
  01.08.2005;122,32;122,32;121,84;122,00;842.896
  02.08.2005;121,97;122,09;121,57;121,66;1.136.562
