Datum;Eroeffnung;Hoch;Tief;Schluss;Volumen
  05.11.2008;116,84;117,12;116,01;117,05;775.253
  06.11.2008;117,05;118,01;116,76;117,60;770.558
  07.11.2008;117,55;117,93;117,30;117,78;575.790
  10.11.2008;117,54;117,96;117,18;117,76;404.250
  11.11.2008;117,93;118,11;117,56;117,87;461.930
  12.11.2008;117,84;118,62;117,66;118,50;750.747
  13.11.2008;118,50;118,70;118,01;118,06;646.904
  14.11.2008;118,15;118,82;117,78;118,65;583.770
  17.11.2008;118,61;118,84;118,39;118,75;394.474
  19.11.2008;119,27;119,99;119,06;119,95;728.119
  20.11.2008;120,12;121,45;120,07;121,45;962.930
  21.11.2008;121,01;121,48;120,31;120,75;921.902
  24.11.2008;120,71;120,96;119,77;119,82;625.741
  25.11.2008;120,07;121,06;120,00;120,81;775.234
  26.11.2008;120,84;121,58;120,70;121,40;679.791
  27.11.2008;121,23;121,54;121,04;121,46;391.557
  28.11.2008;121,52;121,79;121,40;121,46;488.070
  01.12.2008;121,69;123,15;121,53;122,95;613.504
  02.12.2008;122,96;123,87;122,71;123,76;792.255
  03.12.2008;123,45;124,49;123,15;124,44;1.091.397
  04.12.2008;124,27;124,91;123,11;123,71;1.394.204
  05.12.2008;123,63;124,34;123,15;123,21;536.664
  08.12.2008;123,12;123,20;122,40;122,47;26.290
  09.12.2008;123,12;123,45;121,96;122,59;596.107
  10.12.2008;122,44;122,63;121,82;122,42;520.294
  11.12.2008;122,31;122,80;122,05;122,50;478.358
  12.12.2008;122,97;123,43;121,33;121,95;660.110
  15.12.2008;121,77;122,72;121,57;122,61;390.852
  16.12.2008;122,60;124,19;122,47;124,14;488.501
  17.12.2008;124,05;124,90;124,05;124,43;577.550
  18.12.2008;124,45;124,85;124,02;124,61;493.527
  19.12.2008;124,60;124,91;123,89;124,02;284.789
  22.12.2008;123,89;125,20;123,75;124,88;235.600
  23.12.2008;124,83;125,21;124,83;124,95;132.049
  29.12.2008;125,10;125,55;124,82;125,27;132.151
  30.12.2008;125,55;125,56;124,83;124,84;163.392
  02.01.2009;124,65;125,51;124,05;124,71;212.352
  05.01.2009;124,78;124,89;124,01;124,67;428.405
  06.01.2009;124,54;124,67;123,03;123,50;567.167
  07.01.2009;123,43;123,69;122,69;123,13;766.733
  08.01.2009;123,23;123,90;122,54;123,68;725.386
  09.01.2009;123,64;124,93;123,47;124,77;608.114
  12.01.2009;124,65;125,21;124,41;125,17;439.621
  13.01.2009;125,19;125,47;125,03;125,31;662.854
  14.01.2009;125,09;126,04;124,69;125,95;760.498
  15.01.2009;126,09;126,53;125,68;126,08;742.634
  16.01.2009;125,62;126,14;125,38;125,86;696.216
  19.01.2009;125,61;125,66;124,44;125,13;487.342
  20.01.2009;125,38;125,62;124,57;125,52;765.020
  21.01.2009;125,27;125,55;124,86;124,87;537.166
  22.01.2009;124,75;125,34;124,09;124,33;864.140
  23.01.2009;124,34;124,54;122,92;123,21;804.416
  26.01.2009;123,28;123,35;122,12;122,36;660.543
  27.01.2009;122,39;123,24;121,97;123,07;613.836
  28.01.2009;122,89;123,39;122,54;122,71;670.090
  29.01.2009;122,45;123,25;122,24;122,32;737.366
  30.01.2009;122,47;122,95;122,14;122,32;679.449
  02.02.2009;122,36;123,21;122,31;122,77;435.215
  03.02.2009;122,64;122,83;121,83;121,94;591.544
  04.02.2009;121,99;122,18;121,56;121,86;684.471
  05.02.2009;121,80;122,61;121,57;122,28;753.003
  06.02.2009;122,40;122,75;121,78;122,00;645.768
  09.02.2009;122,18;122,22;121,55;121,68;439.351
  10.02.2009;121,85;122,73;121,70;122,73;809.028
  11.02.2009;122,66;124,00;122,63;123,82;891.870
  12.02.2009;123,79;124,90;123,72;124,65;872.011
  13.02.2009;124,67;124,71;124,13;124,40;573.298
  16.02.2009;124,51;125,25;124,36;125,10;332.015
  17.02.2009;125,23;125,97;125,18;125,82;746.312
  18.02.2009;125,80;126,05;125,28;125,33;826.942
  19.02.2009;125,38;125,45;124,37;124,81;808.590
  20.02.2009;124,94;125,72;124,90;125,28;698.463
  23.02.2009;125,07;125,63;124,80;125,49;516.702
  24.02.2009;125,43;126,01;125,37;125,43;622.209
  25.02.2009;125,36;125,95;125,22;125,40;574.762
  26.02.2009;125,47;125,47;124,36;124,66;785.334
  27.02.2009;124,67;125,57;124,52;124,77;713.020
  02.03.2009;125,03;125,58;124,99;125,48;704.001
  03.03.2009;125,22;125,40;124,92;125,25;846.319
  04.03.2009;125,17;125,17;124,23;124,43;1.148.929
  05.03.2009;124,47;125,92;124,29;125,77;595.924
  06.03.2009;125,70;126,52;125,67;126,42;30.206
  09.03.2009;125,20;125,63;125,00;125,36;561.765
  10.03.2009;125,09;125,11;124,35;124,47;617.617
  11.03.2009;124,49;124,52;123,57;124,12;767.902
  12.03.2009;124,20;124,70;124,10;124,23;662.299
  13.03.2009;124,02;124,13;123,13;123,60;794.174
  16.03.2009;123,55;123,57;123,02;123,20;538.538
  17.03.2009;122,97;123,35;122,41;122,48;824.311
  18.03.2009;122,55;124,47;122,11;124,20;856.973
  19.03.2009;124,25;124,40;123,39;123,86;1.025.618
  20.03.2009;123,92;124,71;123,87;124,59;649.757
  23.03.2009;124,55;124,64;123,95;124,07;572.290
  24.03.2009;123,92;123,99;122,81;123,02;753.385
  25.03.2009;123,00;123,34;122,63;122,83;687.444
  26.03.2009;122,70;123,30;122,53;123,16;534.558
  27.03.2009;123,12;123,72;122,94;123,10;626.091
  30.03.2009;123,23;124,27;123,23;124,11;558.633
  31.03.2009;124,06;124,55;123,92;124,46;518.707
  01.04.2009;124,45;124,66;124,22;124,47;572.495
  02.04.2009;124,25;124,41;122,66;122,77;1.020.842
  03.04.2009;122,53;122,94;121,77;121,78;667.808
  06.04.2009;121,78;122,39;121,76;122,09;520.812
  07.04.2009;122,24;122,46;122,02;122,32;454.817
  08.04.2009;122,36;122,69;121,90;122,20;469.155
  09.04.2009;121,96;122,28;121,61;122,04;518.132
  14.04.2009;122,36;122,58;122,13;122,48;434.722
  15.04.2009;122,66;123,14;122,56;122,85;537.555
  16.04.2009;122,83;122,83;122,25;122,40;520.956
  17.04.2009;122,55;122,59;121,64;121,68;510.346
  20.04.2009;121,78;123,04;121,72;122,92;610.284
  21.04.2009;122,97;123,47;122,66;122,85;879.581
  22.04.2009;123,00;123,28;122,23;122,29;850.143
  23.04.2009;122,30;122,46;121,94;122,17;686.610
  24.04.2009;122,29;122,74;122,13;122,46;570.457
  27.04.2009;122,73;123,37;122,67;123,07;627.343
  28.04.2009;123,19;123,33;122,64;122,73;584.385
  29.04.2009;122,79;123,17;122,29;122,78;860.346
  30.04.2009;122,68;122,82;122,20;122,80;731.558
  04.05.2009;122,60;122,68;121,84;122,07;343.077
  05.05.2009;122,03;122,45;121,83;122,24;545.802
  06.05.2009;122,55;122,65;121,70;122,12;708.447
  07.05.2009;122,03;122,03;120,58;120,73;1.159.955
  08.05.2009;120,56;120,77;120,11;120,27;600.281
  11.05.2009;120,31;121,00;120,30;121,00;610.872
  12.05.2009;121,00;121,00;120,52;120,72;632.151
  13.05.2009;120,52;121,51;120,47;121,23;725.036
  14.05.2009;121,36;121,94;121,16;121,59;759.391
  15.05.2009;121,64;122,07;121,07;121,23;620.845
  18.05.2009;121,30;121,55;120,97;120,97;449.577
  19.05.2009;120,96;120,96;120,34;120,58;763.983
  20.05.2009;120,51;120,84;120,26;120,79;729.273
  21.05.2009;120,68;121,52;120,32;120,32;659.573
  22.05.2009;120,32;120,53;119,77;119,94;513.329
  25.05.2009;119,88;119,91;119,49;119,60;166.247
  26.05.2009;119,65;120,05;119,21;119,23;678.897
  27.05.2009;119,31;119,52;118,77;118,86;604.233
  28.05.2009;118,83;119,33;118,82;119,11;723.289
  29.05.2009;119,25;119,84;119,15;119,79;699.881
  01.06.2009;119,60;119,75;118,63;118,75;460.814
  02.06.2009;118,89;119,27;118,76;119,11;831.470
  03.06.2009;119,10;119,99;118,86;119,83;1.292.785
  04.06.2009;119,72;119,97;119,04;119,10;1.241.057
  05.06.2009;119,09;119,32;118,21;118,25;416.747
  08.06.2009;118,16;118,60;118,13;118,50;30.991
  09.06.2009;118,20;118,69;118,05;118,44;600.590
  10.06.2009;118,30;118,41;117,78;117,99;631.649
  11.06.2009;118,02;118,38;117,52;118,18;585.138
  12.06.2009;118,34;118,80;118,32;118,45;492.506
  15.06.2009;118,65;119,60;118,61;119,47;564.916
  16.06.2009;119,56;119,68;119,26;119,68;642.709
  17.06.2009;119,54;120,00;119,47;119,75;592.588
  18.06.2009;119,67;119,87;119,05;119,13;715.874
  19.06.2009;119,24;119,85;118,78;119,85;616.934
  22.06.2009;119,82;120,30;119,63;120,25;551.917
  23.06.2009;120,30;120,32;119,85;120,18;688.619
  24.06.2009;120,15;120,48;120,06;120,15;629.543
  25.06.2009;120,01;120,81;119,95;120,78;682.725
  26.06.2009;120,73;121,09;120,45;121,01;498.158
  29.06.2009;121,06;121,29;120,90;121,27;411.058
  30.06.2009;121,22;121,24;120,77;121,03;659.386
  01.07.2009;121,11;121,15;120,76;120,95;631.966
  02.07.2009;120,94;121,74;120,88;121,60;783.192
  03.07.2009;121,64;121,66;121,44;121,57;206.608
  06.07.2009;121,69;122,00;121,61;121,88;426.470
  07.07.2009;121,88;122,05;121,53;121,96;534.269
  08.07.2009;122,10;122,49;121,89;122,37;595.826
  09.07.2009;122,25;122,32;121,73;121,94;649.841
  10.07.2009;122,04;122,41;121,81;122,23;426.304
  13.07.2009;122,33;122,47;122,06;122,10;358.944
  14.07.2009;122,04;122,05;121,49;121,70;633.568
  15.07.2009;121,74;121,85;121,05;121,05;645.431
  16.07.2009;121,28;121,88;120,97;121,72;711.344
  17.07.2009;121,69;121,80;120,82;121,03;644.456
  20.07.2009;120,82;121,34;120,39;121,25;584.869
  21.07.2009;121,22;121,51;120,62;121,43;662.125
  22.07.2009;121,30;121,70;121,04;121,16;686.263
  23.07.2009;121,10;121,33;120,40;120,40;833.322
  24.07.2009;120,52;120,61;120,15;120,31;584.369
  27.07.2009;120,15;120,36;119,92;120,24;598.831
  28.07.2009;120,12;120,97;119,98;120,55;672.474
  29.07.2009;120,69;121,05;120,57;120,74;633.340
  30.07.2009;120,65;121,40;120,37;121,35;649.778
  31.07.2009;121,19;122,28;121,14;122,28;822.792
  03.08.2009;122,07;122,18;121,44;121,65;638.656
  04.08.2009;121,63;122,01;121,46;121,54;634.134
  05.08.2009;121,59;121,86;121,09;121,23;821.046
  06.08.2009;121,31;122,04;121,06;121,28;839.525
  07.08.2009;121,20;121,50;120,00;120,12;713.540
  10.08.2009;120,00;120,59;119,96;120,52;392.960
  11.08.2009;120,37;120,77;120,22;120,52;562.009
  12.08.2009;120,58;120,99;120,32;120,54;566.242
  13.08.2009;120,46;121,14;120,13;121,04;683.277
  14.08.2009;121,00;121,94;121,00;121,84;588.550
  17.08.2009;122,15;122,34;121,92;122,12;542.933
  18.08.2009;122,10;122,22;121,80;122,09;538.402
  19.08.2009;122,25;122,74;122,22;122,53;645.290
  20.08.2009;122,40;122,70;122,13;122,55;541.456
  21.08.2009;122,74;122,85;121,86;121,94;646.802
  24.08.2009;121,90;122,40;121,76;122,35;493.839
  25.08.2009;122,43;122,63;122,17;122,53;544.851
  26.08.2009;122,49;122,89;122,27;122,84;697.811
  27.08.2009;122,84;122,94;122,40;122,57;620.385
  28.08.2009;122,57;122,84;122,18;122,84;500.754
  31.08.2009;122,92;123,02;122,37;122,78;310.909
  01.09.2009;122,72;122,94;122,32;122,85;792.082
  02.09.2009;122,86;123,12;122,72;123,05;944.593
  03.09.2009;122,86;122,91;122,52;122,77;1.156.913
  04.09.2009;122,74;123,04;122,42;122,60;1.096.328
  07.09.2009;122,66;123,02;122,31;122,96;294.224
  08.09.2009;122,97;123,00;122,67;122,75;25.988
  09.09.2009;121,08;121,34;120,22;120,49;968.874
  10.09.2009;120,42;121,27;120,17;121,19;859.938
  11.09.2009;121,10;121,74;121,02;121,55;762.059
  14.09.2009;121,59;121,62;121,31;121,32;501.465
  15.09.2009;121,28;121,38;120,78;121,07;821.552
  16.09.2009;121,04;121,32;120,54;120,68;902.225
  17.09.2009;120,64;120,72;120,25;120,68;792.874
  18.09.2009;120,67;120,97;120,08;120,18;589.479
  21.09.2009;120,18;120,54;120,04;120,24;603.491
  22.09.2009;120,13;120,39;119,85;120,22;766.150
  23.09.2009;120,15;120,81;119,97;120,81;715.742
  24.09.2009;120,80;121,22;120,66;121,06;873.704
  25.09.2009;120,99;121,70;120,94;121,67;651.043
  28.09.2009;121,80;121,91;121,40;121,59;551.897
  29.09.2009;121,58;121,84;121,25;121,79;813.287
  30.09.2009;121,71;122,00;121,58;121,66;888.267
  01.10.2009;121,72;122,55;121,51;122,49;1.045.393
  02.10.2009;122,62;122,97;122,49;122,66;938.357
  05.10.2009;122,70;122,81;122,54;122,59;515.507
  06.10.2009;122,54;122,59;122,35;122,39;595.246
  07.10.2009;122,41;122,91;122,31;122,88;686.363
  08.10.2009;122,73;123,04;122,43;122,57;591.722
  09.10.2009;122,50;122,85;121,92;122,09;997.932
  12.10.2009;122,00;122,42;121,76;122,35;568.832
  13.10.2009;122,26;122,60;122,19;122,54;661.314
  14.10.2009;122,34;122,35;121,75;121,80;896.213
  15.10.2009;121,70;121,75;121,13;121,26;1.033.792
  16.10.2009;121,25;121,58;121,06;121,41;767.757
  19.10.2009;121,34;121,46;121,10;121,40;436.369
  20.10.2009;121,28;122,04;121,25;121,84;949.246
  21.10.2009;121,75;121,84;120,95;121,24;983.612
  22.10.2009;121,16;121,43;121,01;121,16;745.111
  23.10.2009;120,97;121,15;120,74;120,85;722.856
  26.10.2009;120,69;120,94;120,51;120,81;719.980
  27.10.2009;120,78;121,66;120,72;121,58;877.977
  28.10.2009;121,50;121,80;121,36;121,73;749.108
  29.10.2009;121,81;121,82;120,98;121,14;912.089
  30.10.2009;121,20;122,14;121,20;122,06;918.983
  02.11.2009;121,98;122,12;121,77;121,87;646.772
  03.11.2009;121,94;122,44;121,45;121,55;909.546
  04.11.2009;121,60;121,62;120,91;121,10;706.565
  05.11.2009;121,12;121,45;120,66;121,07;993.456
  06.11.2009;121,13;121,36;120,72;120,85;844.860
  09.11.2009;120,73;121,39;120,71;121,23;540.296
  10.11.2009;121,29;121,81;121,18;121,50;700.803
  11.11.2009;121,58;121,76;121,24;121,57;603.330
  12.11.2009;121,70;121,96;121,20;121,47;811.157
  13.11.2009;121,54;121,79;121,16;121,42;792.876
  16.11.2009;121,38;122,12;121,33;122,06;638.192
  17.11.2009;121,69;122,24;121,45;122,24;720.793
  18.11.2009;122,31;122,34;121,92;122,16;619.007
  19.11.2009;121,81;122,48;121,67;122,48;706.532
  20.11.2009;122,03;122,56;121,76;122,56;680.045
  23.11.2009;122,56;122,59;122,27;122,45;470.352
  24.11.2009;122,68;122,82;122,48;122,72;621.747
  25.11.2009;122,80;122,89;122,53;122,65;646.060
  26.11.2009;122,88;123,75;122,84;123,54;674.275
  27.11.2009;123,76;124,06;123,30;123,48;891.244
  30.11.2009;123,56;123,77;123,44;123,63;724.903
  01.12.2009;123,75;123,80;123,34;123,66;961.632
  02.12.2009;123,32;123,61;123,25;123,56;1.044.118
  03.12.2009;123,23;123,44;122,92;123,36;1.205.305
  04.12.2009;123,37;123,47;122,58;122,74;1.441.733
  07.12.2009;122,84;123,24;122,81;123,15;491.198
  08.12.2009;123,22;123,64;123,10;123,57;36.292
  09.12.2009;123,32;123,72;123,22;123,51;564.924
  10.12.2009;123,41;123,45;122,93;123,11;609.039
  11.12.2009;122,98;123,00;122,55;122,69;574.614
  14.12.2009;122,72;123,13;122,61;122,97;465.806
  15.12.2009;122,94;123,09;122,37;122,48;704.569
  16.12.2009;122,55;122,99;122,11;122,78;655.847
  17.12.2009;122,70;123,54;122,69;123,40;592.253
  18.12.2009;123,41;123,66;123,30;123,54;357.732
  21.12.2009;123,43;123,53;122,85;123,04;328.861
  22.12.2009;122,66;122,71;122,22;122,36;424.446
  23.12.2009;122,13;122,34;121,68;121,89;311.002
  28.12.2009;121,40;121,70;121,28;121,42;109.855
  29.12.2009;121,28;121,63;121,26;121,49;215.251
  30.12.2009;121,50;121,57;121,02;121,19;261.375
  04.01.2010;120,99;121,42;120,84;121,34;469.426
  05.01.2010;121,29;121,60;121,10;121,44;590.703
  06.01.2010;121,36;121,48;121,15;121,23;581.663
  07.01.2010;121,16;121,49;121,11;121,44;729.657
  08.01.2010;121,28;121,84;121,19;121,40;823.864
  11.01.2010;121,32;121,79;121,18;121,71;587.045
  12.01.2010;121,80;122,24;121,74;122,14;837.784
  13.01.2010;122,00;122,25;121,86;122,20;779.856
  14.01.2010;121,95;122,39;121,88;122,24;774.872
  15.01.2010;122,39;122,66;122,24;122,57;704.440
  18.01.2010;122,69;122,78;122,55;122,72;317.433
  19.01.2010;122,73;122,85;122,29;122,48;766.388
  20.01.2010;122,63;123,12;122,58;123,04;834.309
  21.01.2010;122,87;123,34;122,62;123,15;1.005.314
  22.01.2010;123,39;123,49;123,03;123,15;822.516
  25.01.2010;123,24;123,29;122,92;123,23;545.870
  26.01.2010;123,44;123,51;123,16;123,28;733.356
  27.01.2010;123,30;123,61;122,97;123,38;1.082.891
  28.01.2010;123,00;123,47;122,81;123,30;1.061.044
  29.01.2010;123,47;123,70;122,95;123,38;923.100
  01.02.2010;123,58;123,63;123,35;123,51;673.031
  02.02.2010;123,48;123,58;123,18;123,47;904.157
  03.02.2010;123,38;123,39;122,96;123,21;957.580
  04.02.2010;123,02;123,95;123,00;123,70;1.210.006
  05.02.2010;123,84;124,53;123,78;124,20;1.238.589
  08.02.2010;124,30;124,30;123,88;123,91;795.493
  09.02.2010;123,94;124,06;123,22;123,45;1.251.304
  10.02.2010;123,34;123,71;122,98;123,47;1.324.886
  11.02.2010;123,16;123,37;122,92;123,15;1.219.464
  12.02.2010;123,15;123,63;123,10;123,55;836.996
  15.02.2010;123,37;123,57;123,32;123,37;294.354
  16.02.2010;123,48;123,70;123,21;123,38;691.279
  17.02.2010;123,51;123,61;123,32;123,51;680.589
  18.02.2010;123,33;123,42;122,87;123,00;1.029.402
  19.02.2010;122,95;123,05;122,56;122,66;941.915
  22.02.2010;122,70;122,90;122,54;122,82;597.890
  23.02.2010;122,88;123,87;122,68;123,67;1.365.345
  24.02.2010;123,70;124,16;123,64;124,01;1.123.028
  25.02.2010;124,25;124,44;124,09;124,30;933.988
  26.02.2010;124,29;124,50;124,29;124,45;989.451
  01.03.2010;124,30;124,45;124,06;124,33;632.735
  02.03.2010;124,32;124,40;123,94;124,20;972.211
  03.03.2010;124,30;124,34;123,97;124,08;1.156.633
  04.03.2010;124,25;124,44;123,87;124,29;1.450.436
  05.03.2010;124,27;124,38;123,93;124,01;834.139
  08.03.2010;124,03;124,13;123,96;124,00;43.035
  09.03.2010;122,49;123,02;122,49;122,83;878.601
  10.03.2010;122,82;122,88;122,59;122,61;690.951
  11.03.2010;122,65;122,69;122,19;122,40;819.945
  12.03.2010;122,40;122,68;122,07;122,56;824.603
  15.03.2010;122,55;122,77;122,52;122,71;469.159
  16.03.2010;122,71;123,24;122,45;122,86;834.834
  17.03.2010;123,04;123,36;122,94;123,16;814.315
  18.03.2010;123,26;123,39;122,98;123,08;741.747
  19.03.2010;123,06;123,27;122,87;123,19;723.182
  22.03.2010;123,17;123,69;123,13;123,58;640.475
  23.03.2010;123,56;123,78;123,53;123,64;632.006
  24.03.2010;123,66;123,77;123,24;123,53;1.102.593
  25.03.2010;123,28;123,36;122,53;122,87;1.039.743
  26.03.2010;122,76;122,88;122,60;122,74;738.598
  29.03.2010;122,74;123,13;122,62;122,97;631.128
  30.03.2010;122,92;123,32;122,77;123,18;800.621
  31.03.2010;123,25;123,52;123,18;123,35;837.461
  01.04.2010;123,38;123,50;123,13;123,44;664.195
  06.04.2010;122,98;123,18;122,54;122,88;884.345
  07.04.2010;122,88;123,41;122,83;123,11;821.389
  08.04.2010;123,28;123,60;123,27;123,47;731.922
  09.04.2010;123,32;123,36;122,71;122,84;936.649
  12.04.2010;122,53;122,78;122,11;122,67;811.377
  13.04.2010;122,70;123,13;122,62;122,98;920.852
  14.04.2010;122,89;123,26;122,78;123,14;998.151
  15.04.2010;122,93;123,39;122,87;123,19;1.032.386
  16.04.2010;123,28;123,74;123,25;123,65;829.035
  19.04.2010;123,71;123,88;123,59;123,74;704.667
  20.04.2010;123,66;123,74;123,39;123,50;874.059
  21.04.2010;123,42;123,87;123,37;123,76;921.092
  22.04.2010;123,77;124,31;123,64;124,01;1.261.161
  23.04.2010;123,95;124,12;123,57;123,97;989.744
  26.04.2010;123,89;124,34;123,77;124,06;812.541
  27.04.2010;124,09;125,34;124,05;124,64;1.109.904
  28.04.2010;125,20;125,51;124,30;124,60;1.825.659
  29.04.2010;124,75;124,76;124,23;124,43;951.400
  30.04.2010;124,59;124,91;124,31;124,85;821.376
  03.05.2010;124,61;124,66;124,27;124,50;353.576
  04.05.2010;124,47;125,82;124,43;125,51;1.284.156
  05.05.2010;125,61;126,59;125,44;126,35;1.487.658
  06.05.2010;126,37;127,99;125,74;127,01;1.620.821
  07.05.2010;127,20;127,65;126,41;126,97;1.693.210
  10.05.2010;125,81;125,87;124,94;125,49;1.358.798
  11.05.2010;125,69;126,29;125,56;125,63;1.076.441
  12.05.2010;125,88;125,95;125,43;125,67;835.463
  13.05.2010;125,55;126,10;125,37;125,86;722.392
  14.05.2010;126,12;126,85;125,98;126,53;900.058
  17.05.2010;126,95;126,97;126,21;126,60;745.267
  18.05.2010;126,41;127,81;126,26;126,86;1.071.747
  19.05.2010;127,72;127,84;127,04;127,47;1.120.208
  20.05.2010;127,55;128,58;127,19;128,31;1.171.780
  21.05.2010;128,17;128,97;128,10;128,54;1.176.464
  24.05.2010;128,41;128,90;128,31;128,61;598.253
  25.05.2010;128,85;129,55;128,82;129,38;1.015.407
  26.05.2010;129,13;129,23;128,60;128,72;1.136.668
  27.05.2010;128,62;128,76;128,11;128,33;1.006.601
  28.05.2010;128,11;128,87;128,11;128,50;771.500
  31.05.2010;128,61;128,85;128,52;128,80;161.714
  01.06.2010;128,65;129,43;128,34;128,66;1.051.001
  02.06.2010;128,71;129,17;128,62;128,80;1.102.957
  03.06.2010;128,50;128,80;128,13;128,50;1.439.737
  04.06.2010;128,79;129,63;128,54;129,39;1.362.022
  07.06.2010;129,60;129,99;129,41;129,74;496.001
  08.06.2010;129,64;130,37;129,64;130,16;34.446
  09.06.2010;129,62;129,72;129,08;129,20;836.065
  10.06.2010;129,27;129,39;128,38;128,68;946.258
  11.06.2010;128,57;129,30;128,40;129,25;799.418
  14.06.2010;128,98;129,02;128,41;128,53;655.806
  15.06.2010;128,91;129,14;128,03;128,30;1.008.703
  16.06.2010;128,15;128,70;127,92;128,33;812.507
  17.06.2010;128,40;128,54;127,89;128,36;1.007.382
  18.06.2010;128,27;128,41;127,54;127,67;711.625
  21.06.2010;127,37;127,63;127,12;127,40;644.907
  22.06.2010;127,64;128,46;127,47;128,10;895.737
  23.06.2010;128,35;128,67;128,19;128,62;704.379
  24.06.2010;128,42;129,16;128,40;129,14;712.809
  25.06.2010;128,90;129,15;128,78;128,98;574.729
  28.06.2010;128,96;129,39;128,67;129,20;640.283
  29.06.2010;129,56;129,86;129,36;129,43;831.872
  30.06.2010;129,61;129,68;129,22;129,39;795.326
  01.07.2010;129,54;129,65;128,98;129,56;957.472
  02.07.2010;129,42;129,61;129,05;129,31;604.098
  05.07.2010;129,70;129,70;129,70;129,70;0
  06.07.2010;129,65;129,70;129,30;129,30;672.104
  07.07.2010;129,40;129,57;129,08;129,22;544.192
  08.07.2010;129,10;129,36;128,66;128,93;786.337
  09.07.2010;128,78;129,07;128,49;128,89;666.916
  12.07.2010;128,84;129,53;128,76;129,34;487.381
  13.07.2010;129,26;129,47;128,66;128,88;705.887
  14.07.2010;128,65;129,09;128,57;128,72;695.219
  15.07.2010;128,92;129,02;128,18;128,80;926.741
  16.07.2010;128,84;129,39;128,42;129,16;709.217
  19.07.2010;129,16;129,54;128,58;128,73;677.007
  20.07.2010;128,65;129,14;128,61;128,90;667.157
  21.07.2010;128,78;129,30;128,59;128,91;635.986
  22.07.2010;129,21;129,43;128,53;128,69;702.815
  23.07.2010;128,80;128,91;127,85;128,33;802.156
  26.07.2010;128,03;128,27;127,58;127,73;599.393
  27.07.2010;127,82;127,84;127,37;127,69;782.762
  28.07.2010;127,63;128,05;127,45;127,81;715.480
  29.07.2010;128,00;128,28;127,78;128,06;656.178
  30.07.2010;128,30;128,66;128,21;128,55;806.247
  02.08.2010;128,46;128,50;128,09;128,34;496.077
  03.08.2010;128,36;129,29;128,34;129,06;755.189
  04.08.2010;129,24;129,47;129,08;129,20;654.906
  05.08.2010;129,23;129,76;129,05;129,63;709.362
  06.08.2010;129,64;130,15;129,44;130,10;713.895
  09.08.2010;130,06;130,14;129,97;130,03;338.449
  10.08.2010;130,00;130,59;129,81;129,95;523.610
  11.08.2010;130,58;131,24;130,41;131,14;803.888
  12.08.2010;130,98;131,40;130,90;131,22;731.646
  13.08.2010;131,48;131,48;131,48;131,48;0
  16.08.2010;131,53;132,30;131,38;132,05;724.230
  17.08.2010;132,05;132,17;131,64;131,69;807.199
  18.08.2010;131,69;132,31;131,68;132,16;756.833
  19.08.2010;132,07;132,62;131,78;132,45;899.575
  20.08.2010;132,50;133,02;132,38;132,89;727.495
  23.08.2010;132,72;132,89;132,60;132,76;507.881
  24.08.2010;132,90;134,26;132,83;133,90;1.024.065
  25.08.2010;133,75;134,73;133,51;134,19;1.227.277
  26.08.2010;133,94;134,35;133,67;133,94;954.573
  27.08.2010;134,05;134,54;133,25;133,45;1.121.507
  30.08.2010;133,48;134,44;133,48;134,19;472.918
  31.08.2010;134,45;134,77;134,35;134,43;847.177
  01.09.2010;134,12;134,37;133,02;133,23;1.492.844
  02.09.2010;133,31;133,43;132,44;132,72;1.368.099
  03.09.2010;132,72;132,82;131,73;132,00;1.476.627
  06.09.2010;131,90;132,40;131,86;132,16;838.816
  07.09.2010;132,26;133,25;132,26;133,20;754.947
  08.09.2010;133,25;133,65;133,04;133,44;45.362
  09.09.2010;131,42;131,69;130,46;130,78;1.029.606
  10.09.2010;130,77;130,89;129,97;130,05;866.684
  13.09.2010;130,00;130,21;129,53;129,92;823.188
  14.09.2010;130,15;130,79;130,05;130,51;1.056.618
  15.09.2010;130,45;130,56;129,84;130,11;961.142
  16.09.2010;130,00;130,07;129,22;129,38;1.223.169
  17.09.2010;129,37;130,21;129,08;129,77;1.111.102
  20.09.2010;129,84;129,87;129,27;129,39;681.796
  21.09.2010;129,58;130,25;129,24;129,65;866.372
  22.09.2010;130,33;130,99;130,29;130,75;1.175.589
  23.09.2010;130,60;131,58;130,47;131,39;1.172.616
  24.09.2010;131,29;131,67;130,68;130,85;1.125.112
  27.09.2010;130,83;131,67;130,80;131,65;796.231
  28.09.2010;131,52;131,99;131,32;131,79;1.150.195
  29.09.2010;131,79;132,03;131,46;131,81;952.075
  30.09.2010;131,90;132,20;130,97;131,43;1.432.185
  01.10.2010;131,54;131,57;130,63;131,31;1.115.596
  04.10.2010;131,44;131,88;131,36;131,71;683.443
  05.10.2010;131,81;132,17;131,31;131,45;985.266
  06.10.2010;131,45;132,10;131,34;132,02;984.457
  07.10.2010;131,81;131,89;131,39;131,64;909.723
  08.10.2010;131,69;131,85;131,13;131,85;989.228
  11.10.2010;131,73;131,85;131,42;131,63;366.867
  12.10.2010;131,75;132,36;131,38;132,01;1.022.078
  13.10.2010;131,36;131,70;131,21;131,57;820.031
  14.10.2010;131,66;131,84;130,98;131,44;796.843
  15.10.2010;131,11;131,29;130,34;130,72;1.001.932
