"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"3949";"BF";"2002-07-12";"M";"33";"64";"69";"11";"19";"25";"0000-00-00 00:00:00"
"68";"BF";"2002-07-19";"K";"37";"111";"21";"15";"21";"13";"0000-00-00 00:00:00"
"3950";"BF";"2002-07-19";"M";"24";"92";"53";"14";"19";"18";"0000-00-00 00:00:00"
"69";"BF";"2002-07-26";"K";"45";"111";"26";"19";"12";"13";"0000-00-00 00:00:00"
"3951";"BF";"2002-07-26";"M";"47";"83";"52";"14";"16";"14";"0000-00-00 00:00:00"
"70";"BF";"2002-08-02";"K";"48";"111";"15";"22";"15";"9";"0000-00-00 00:00:00"
"3952";"BF";"2002-08-02";"M";"48";"74";"49";"10";"25";"11";"0000-00-00 00:00:00"
"71";"BF";"2002-08-09";"K";"41";"105";"22";"12";"17";"19";"0000-00-00 00:00:00"
"3953";"BF";"2002-08-09";"M";"43";"78";"46";"10";"26";"12";"0000-00-00 00:00:00"
"72";"BF";"2002-08-16";"K";"33";"113";"28";"8";"12";"26";"0000-00-00 00:00:00"
"3954";"BF";"2002-08-16";"M";"43";"83";"47";"10";"23";"13";"0000-00-00 00:00:00"
"73";"BF";"2002-08-23";"K";"29";"99";"31";"5";"25";"19";"0000-00-00 00:00:00"
"3955";"BF";"2002-08-23";"M";"45";"72";"42";"12";"22";"15";"0000-00-00 00:00:00"
"74";"BF";"2002-08-30";"K";"33";"97";"24";"24";"17";"9";"0000-00-00 00:00:00"
"3956";"BF";"2002-08-30";"M";"44";"62";"48";"10";"19";"20";"0000-00-00 00:00:00"
"75";"BF";"2002-09-06";"K";"60";"101";"18";"19";"20";"16";"0000-00-00 00:00:00"
"3957";"BF";"2002-09-06";"M";"55";"86";"35";"9";"21";"26";"0000-00-00 00:00:00"
"76";"BF";"2002-09-13";"K";"41";"111";"14";"25";"9";"14";"0000-00-00 00:00:00"
"3958";"BF";"2002-09-13";"M";"48";"83";"33";"8";"21";"19";"0000-00-00 00:00:00"
"77";"BF";"2002-09-20";"K";"38";"119";"22";"14";"20";"21";"0000-00-00 00:00:00"
"3959";"BF";"2002-09-20";"M";"49";"88";"41";"10";"14";"31";"0000-00-00 00:00:00"
"78";"BF";"2002-09-27";"K";"35";"136";"21";"11";"23";"23";"0000-00-00 00:00:00"
"3960";"BF";"2002-09-27";"M";"65";"78";"47";"11";"21";"25";"0000-00-00 00:00:00"
"79";"BF";"2002-10-04";"K";"44";"112";"24";"9";"18";"14";"0000-00-00 00:00:00"
"3961";"BF";"2002-10-04";"M";"50";"70";"58";"5";"16";"21";"0000-00-00 00:00:00"
"80";"BF";"2002-10-11";"K";"22";"111";"53";"3";"12";"30";"0000-00-00 00:00:00"
"3962";"BF";"2002-10-11";"M";"40";"88";"59";"8";"18";"20";"0000-00-00 00:00:00"
"81";"BF";"2002-10-18";"K";"26";"109";"41";"10";"21";"25";"0000-00-00 00:00:00"
"3963";"BF";"2002-10-18";"M";"43";"73";"60";"7";"19";"29";"0000-00-00 00:00:00"
"82";"BF";"2002-10-25";"K";"25";"135";"35";"13";"21";"19";"0000-00-00 00:00:00"
"3964";"BF";"2002-10-25";"M";"60";"74";"60";"12";"18";"23";"0000-00-00 00:00:00"
"83";"BF";"2002-11-01";"K";"37";"90";"34";"8";"17";"15";"0000-00-00 00:00:00"
"3965";"BF";"2002-11-01";"M";"36";"75";"50";"8";"12";"21";"0000-00-00 00:00:00"
"84";"BF";"2002-11-08";"K";"52";"100";"19";"18";"27";"7";"0000-00-00 00:00:00"
"3966";"BF";"2002-11-08";"M";"64";"66";"39";"11";"17";"25";"0000-00-00 00:00:00"
"85";"BF";"2002-11-15";"K";"52";"94";"31";"7";"17";"21";"0000-00-00 00:00:00"
"3967";"BF";"2002-11-15";"M";"60";"68";"49";"7";"14";"24";"0000-00-00 00:00:00"
"86";"BF";"2002-11-22";"K";"52";"98";"37";"7";"23";"19";"0000-00-00 00:00:00"
"3968";"BF";"2002-11-22";"M";"55";"81";"52";"6";"19";"25";"0000-00-00 00:00:00"
"87";"BF";"2002-11-29";"K";"85";"87";"24";"8";"22";"11";"0000-00-00 00:00:00"
"3969";"BF";"2002-11-29";"M";"54";"99";"41";"8";"13";"20";"0000-00-00 00:00:00"
"88";"BF";"2002-12-06";"K";"42";"129";"17";"13";"23";"16";"0000-00-00 00:00:00"
"3970";"BF";"2002-12-06";"M";"37";"99";"50";"9";"23";"20";"0000-00-00 00:00:00"
"89";"BF";"2002-12-13";"K";"51";"155";"18";"22";"26";"17";"0000-00-00 00:00:00"
"3971";"BF";"2002-12-13";"M";"61";"105";"58";"17";"28";"20";"0000-00-00 00:00:00"
"90";"BF";"2002-12-20";"K";"43";"120";"16";"14";"18";"13";"0000-00-00 00:00:00"
"3972";"BF";"2002-12-20";"M";"43";"83";"51";"13";"18";"15";"0000-00-00 00:00:00"
"91";"BF";"2003-01-03";"K";"35";"114";"34";"0";"24";"28";"0000-00-00 00:00:00"
