"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"7106";"EU";"2002-07-05";"M";"87";"55";"33";"28";"14";"5";"0000-00-00 00:00:00"
"3225";"EU";"2002-07-12";"K";"45";"96";"35";"24";"20";"11";"0000-00-00 00:00:00"
"7107";"EU";"2002-07-12";"M";"92";"59";"25";"36";"14";"6";"0000-00-00 00:00:00"
"3226";"EU";"2002-07-19";"K";"87";"81";"22";"25";"14";"13";"0000-00-00 00:00:00"
"7108";"EU";"2002-07-19";"M";"87";"75";"27";"27";"19";"6";"0000-00-00 00:00:00"
"3227";"EU";"2002-07-26";"K";"52";"111";"37";"16";"17";"11";"0000-00-00 00:00:00"
"7109";"EU";"2002-07-26";"M";"83";"85";"32";"25";"14";"5";"0000-00-00 00:00:00"
"3228";"EU";"2002-08-02";"K";"44";"107";"34";"17";"19";"10";"0000-00-00 00:00:00"
"7110";"EU";"2002-08-02";"M";"83";"76";"24";"23";"18";"5";"0000-00-00 00:00:00"
"3229";"EU";"2002-08-09";"K";"28";"106";"42";"12";"22";"13";"0000-00-00 00:00:00"
"7111";"EU";"2002-08-09";"M";"69";"73";"33";"25";"15";"8";"0000-00-00 00:00:00"
"3230";"EU";"2002-08-16";"K";"42";"104";"38";"15";"22";"9";"0000-00-00 00:00:00"
"7112";"EU";"2002-08-16";"M";"82";"67";"33";"24";"14";"8";"0000-00-00 00:00:00"
"3231";"EU";"2002-08-23";"K";"32";"101";"33";"11";"18";"18";"0000-00-00 00:00:00"
"7113";"EU";"2002-08-23";"M";"81";"53";"31";"26";"15";"7";"0000-00-00 00:00:00"
"3232";"EU";"2002-08-30";"K";"44";"93";"28";"19";"22";"8";"0000-00-00 00:00:00"
"7114";"EU";"2002-08-30";"M";"73";"62";"27";"28";"11";"9";"0000-00-00 00:00:00"
"3233";"EU";"2002-09-06";"K";"75";"99";"20";"24";"18";"9";"0000-00-00 00:00:00"
"7115";"EU";"2002-09-06";"M";"92";"70";"29";"26";"20";"7";"0000-00-00 00:00:00"
"3234";"EU";"2002-09-13";"K";"43";"102";"35";"18";"21";"9";"0000-00-00 00:00:00"
"7116";"EU";"2002-09-13";"M";"71";"63";"46";"24";"15";"8";"0000-00-00 00:00:00"
"3235";"EU";"2002-09-20";"K";"49";"109";"31";"23";"18";"13";"0000-00-00 00:00:00"
"7117";"EU";"2002-09-20";"M";"66";"81";"43";"28";"16";"11";"0000-00-00 00:00:00"
"3236";"EU";"2002-09-27";"K";"31";"142";"28";"13";"29";"14";"0000-00-00 00:00:00"
"7118";"EU";"2002-09-27";"M";"79";"71";"50";"25";"18";"14";"0000-00-00 00:00:00"
"3237";"EU";"2002-10-04";"K";"35";"128";"21";"14";"17";"10";"0000-00-00 00:00:00"
"7119";"EU";"2002-10-04";"M";"64";"79";"43";"17";"13";"12";"0000-00-00 00:00:00"
"3238";"EU";"2002-10-11";"K";"33";"130";"29";"10";"20";"12";"0000-00-00 00:00:00"
"7120";"EU";"2002-10-11";"M";"69";"81";"39";"19";"11";"12";"0000-00-00 00:00:00"
"3239";"EU";"2002-10-18";"K";"17";"105";"58";"7";"25";"20";"0000-00-00 00:00:00"
"7121";"EU";"2002-10-18";"M";"51";"80";"49";"18";"18";"16";"0000-00-00 00:00:00"
"3240";"EU";"2002-10-25";"K";"24";"140";"37";"6";"32";"13";"0000-00-00 00:00:00"
"7122";"EU";"2002-10-25";"M";"63";"88";"46";"19";"18";"13";"0000-00-00 00:00:00"
"3241";"EU";"2002-11-01";"K";"72";"77";"21";"21";"12";"6";"0000-00-00 00:00:00"
"7123";"EU";"2002-11-01";"M";"73";"65";"33";"15";"19";"4";"0000-00-00 00:00:00"
"3242";"EU";"2002-11-08";"K";"109";"56";"16";"32";"16";"4";"0000-00-00 00:00:00"
"7124";"EU";"2002-11-08";"M";"65";"77";"36";"24";"20";"8";"0000-00-00 00:00:00"
"3243";"EU";"2002-11-15";"K";"73";"90";"23";"19";"21";"6";"0000-00-00 00:00:00"
"7125";"EU";"2002-11-15";"M";"85";"64";"37";"25";"12";"9";"0000-00-00 00:00:00"
"3244";"EU";"2002-11-22";"K";"60";"109";"28";"15";"22";"9";"0000-00-00 00:00:00"
"7126";"EU";"2002-11-22";"M";"74";"85";"36";"25";"16";"7";"0000-00-00 00:00:00"
"3245";"EU";"2002-11-29";"K";"42";"127";"34";"11";"21";"7";"0000-00-00 00:00:00"
"7127";"EU";"2002-11-29";"M";"78";"75";"51";"20";"12";"7";"0000-00-00 00:00:00"
"3246";"EU";"2002-12-06";"K";"55";"124";"19";"22";"22";"7";"0000-00-00 00:00:00"
"7128";"EU";"2002-12-06";"M";"75";"88";"34";"22";"19";"10";"0000-00-00 00:00:00"
"3247";"EU";"2002-12-13";"K";"101";"123";"16";"25";"29";"10";"0000-00-00 00:00:00"
"7129";"EU";"2002-12-13";"M";"107";"94";"38";"35";"17";"12";"0000-00-00 00:00:00"
"3248";"EU";"2002-12-20";"K";"87";"81";"19";"28";"9";"8";"0000-00-00 00:00:00"
"7130";"EU";"2002-12-20";"M";"96";"61";"29";"23";"15";"7";"0000-00-00 00:00:00"
"3249";"EU";"2003-01-03";"K";"74";"90";"38";"16";"18";"17";"0000-00-00 00:00:00"
"7131";"EU";"2003-01-03";"M";"90";"74";"38";"24";"17";"10";"0000-00-00 00:00:00"
"3250";"EU";"2003-01-10";"K";"126";"84";"16";"39";"14";"12";"0000-00-00 00:00:00"
"7132";"EU";"2003-01-10";"M";"101";"90";"33";"35";"21";"9";"0000-00-00 00:00:00"
"3251";"EU";"2003-01-17";"K";"127";"78";"21";"33";"19";"9";"0000-00-00 00:00:00"
"7133";"EU";"2003-01-17";"M";"91";"86";"46";"26";"20";"15";"0000-00-00 00:00:00"
"3252";"EU";"2003-01-24";"K";"63";"41";"16";"28";"7";"6";"0000-00-00 00:00:00"
"7134";"EU";"2003-01-24";"M";"42";"43";"34";"18";"15";"8";"0000-00-00 00:00:00"
"3253";"EU";"2003-01-31";"K";"111";"75";"44";"28";"23";"9";"0000-00-00 00:00:00"
"7135";"EU";"2003-01-31";"M";"79";"85";"61";"24";"25";"10";"0000-00-00 00:00:00"
"3254";"EU";"2003-02-07";"K";"79";"104";"34";"30";"20";"13";"0000-00-00 00:00:00"
"7136";"EU";"2003-02-07";"M";"99";"73";"44";"22";"32";"9";"0000-00-00 00:00:00"
"3255";"EU";"2003-02-14";"K";"77";"104";"42";"27";"19";"13";"0000-00-00 00:00:00"
"7137";"EU";"2003-02-14";"M";"90";"82";"52";"26";"21";"12";"0000-00-00 00:00:00"
"3256";"EU";"2003-02-21";"K";"71";"71";"15";"31";"18";"8";"0000-00-00 00:00:00"
"7138";"EU";"2003-02-21";"M";"76";"48";"35";"23";"16";"18";"0000-00-00 00:00:00"
"3257";"EU";"2003-02-28";"K";"65";"121";"35";"19";"25";"10";"0000-00-00 00:00:00"
"7139";"EU";"2003-02-28";"M";"96";"79";"46";"28";"14";"12";"0000-00-00 00:00:00"
"3258";"EU";"2003-03-07";"K";"138";"57";"19";"34";"14";"3";"0000-00-00 00:00:00"
"7140";"EU";"2003-03-07";"M";"88";"74";"50";"25";"16";"10";"0000-00-00 00:00:00"
"3259";"EU";"2003-03-14";"K";"61";"65";"54";"14";"18";"24";"0000-00-00 00:00:00"
"7141";"EU";"2003-03-14";"M";"75";"69";"35";"22";"21";"12";"0000-00-00 00:00:00"
"3260";"EU";"2003-03-21";"K";"37";"112";"63";"14";"20";"21";"0000-00-00 00:00:00"
"7142";"EU";"2003-03-21";"M";"100";"73";"40";"32";"15";"8";"0000-00-00 00:00:00"
"3261";"EU";"2003-03-28";"K";"93";"114";"27";"14";"23";"12";"0000-00-00 00:00:00"
"7143";"EU";"2003-03-28";"M";"119";"69";"44";"29";"13";"6";"0000-00-00 00:00:00"
"3262";"EU";"2003-04-04";"K";"49";"121";"64";"13";"19";"23";"0000-00-00 00:00:00"
"7144";"EU";"2003-04-04";"M";"108";"83";"42";"31";"13";"10";"0000-00-00 00:00:00"
"3263";"EU";"2003-04-11";"K";"55";"135";"32";"18";"29";"12";"0000-00-00 00:00:00"
"7145";"EU";"2003-04-11";"M";"117";"65";"35";"32";"17";"9";"0000-00-00 00:00:00"
"3264";"EU";"2003-04-25";"K";"114";"100";"16";"38";"20";"8";"0000-00-00 00:00:00"
"7146";"EU";"2003-04-25";"M";"118";"71";"38";"35";"21";"11";"0000-00-00 00:00:00"
"3265";"EU";"2003-05-02";"K";"132";"65";"22";"26";"9";"8";"0000-00-00 00:00:00"
"7147";"EU";"2003-05-02";"M";"104";"73";"41";"18";"16";"9";"0000-00-00 00:00:00"
"3266";"EU";"2003-05-09";"K";"96";"86";"33";"35";"14";"15";"0000-00-00 00:00:00"
"7148";"EU";"2003-05-09";"M";"98";"81";"35";"28";"24";"12";"0000-00-00 00:00:00"
"3267";"EU";"2003-05-16";"K";"82";"97";"45";"26";"16";"18";"0000-00-00 00:00:00"
"7149";"EU";"2003-05-16";"M";"113";"69";"43";"24";"26";"11";"0000-00-00 00:00:00"
"3268";"EU";"2003-05-23";"K";"119";"71";"32";"25";"13";"12";"0000-00-00 00:00:00"
"7150";"EU";"2003-05-23";"M";"104";"85";"35";"24";"14";"12";"0000-00-00 00:00:00"
"3269";"EU";"2003-05-30";"K";"81";"83";"31";"9";"17";"12";"0000-00-00 00:00:00"
"7151";"EU";"2003-05-30";"M";"95";"60";"41";"20";"10";"8";"0000-00-00 00:00:00"
"3270";"EU";"2003-06-06";"K";"70";"99";"35";"28";"17";"16";"0000-00-00 00:00:00"
"7152";"EU";"2003-06-06";"M";"96";"61";"45";"28";"19";"14";"0000-00-00 00:00:00"
"3271";"EU";"2003-06-13";"K";"78";"116";"24";"15";"36";"15";"0000-00-00 00:00:00"
"7153";"EU";"2003-06-13";"M";"99";"82";"37";"33";"16";"17";"0000-00-00 00:00:00"
"3272";"EU";"2003-06-20";"K";"50";"93";"45";"10";"24";"15";"0000-00-00 00:00:00"
"7154";"EU";"2003-06-20";"M";"75";"75";"39";"18";"18";"14";"0000-00-00 00:00:00"
"3273";"EU";"2003-06-27";"K";"45";"95";"66";"6";"19";"25";"0000-00-00 00:00:00"
"7155";"EU";"2003-06-27";"M";"96";"69";"40";"22";"17";"10";"0000-00-00 00:00:00"
"3274";"EU";"2003-07-04";"K";"42";"124";"53";"12";"27";"16";"0000-00-00 00:00:00"
"7156";"EU";"2003-07-04";"M";"102";"76";"39";"24";"15";"16";"0000-00-00 00:00:00"
"3275";"EU";"2003-07-11";"K";"52";"141";"46";"15";"34";"14";"0000-00-00 00:00:00"
"7157";"EU";"2003-07-11";"M";"121";"77";"39";"34";"18";"11";"0000-00-00 00:00:00"
"3276";"EU";"2003-07-18";"K";"44";"116";"45";"19";"30";"8";"0000-00-00 00:00:00"
"7158";"EU";"2003-07-18";"M";"94";"63";"46";"30";"16";"10";"0000-00-00 00:00:00"
"3277";"EU";"2003-07-25";"K";"87";"97";"23";"23";"27";"9";"0000-00-00 00:00:00"
"7159";"EU";"2003-07-25";"M";"96";"66";"44";"28";"19";"12";"0000-00-00 00:00:00"
"3278";"EU";"2003-08-01";"K";"69";"117";"59";"15";"30";"29";"0000-00-00 00:00:00"
"7160";"EU";"2003-08-01";"M";"132";"70";"45";"34";"25";"15";"0000-00-00 00:00:00"
"3279";"EU";"2003-08-08";"K";"61";"99";"28";"25";"28";"7";"0000-00-00 00:00:00"
"7161";"EU";"2003-08-08";"M";"92";"57";"37";"36";"16";"9";"0000-00-00 00:00:00"
"3280";"EU";"2003-08-15";"K";"38";"103";"37";"13";"17";"17";"0000-00-00 00:00:00"
"7162";"EU";"2003-08-15";"M";"81";"53";"44";"23";"8";"14";"0000-00-00 00:00:00"
"3281";"EU";"2003-08-22";"K";"30";"65";"81";"9";"17";"30";"0000-00-00 00:00:00"
"7163";"EU";"2003-08-22";"M";"79";"54";"40";"25";"16";"15";"0000-00-00 00:00:00"
"3282";"EU";"2003-08-29";"K";"46";"98";"47";"18";"21";"9";"0000-00-00 00:00:00"
"7164";"EU";"2003-08-29";"M";"97";"59";"33";"24";"12";"12";"0000-00-00 00:00:00"
"3283";"EU";"2003-09-05";"K";"59";"87";"51";"21";"23";"12";"0000-00-00 00:00:00"
"7165";"EU";"2003-09-05";"M";"83";"69";"40";"30";"17";"9";"0000-00-00 00:00:00"
"3284";"EU";"2003-09-12";"K";"78";"105";"28";"22";"23";"9";"0000-00-00 00:00:00"
"7166";"EU";"2003-09-12";"M";"111";"66";"32";"27";"19";"8";"0000-00-00 00:00:00"
"3285";"EU";"2003-09-19";"K";"65";"119";"17";"23";"24";"8";"0000-00-00 00:00:00"
"7167";"EU";"2003-09-19";"M";"101";"71";"29";"29";"13";"13";"0000-00-00 00:00:00"
"3286";"EU";"2003-09-26";"K";"120";"106";"15";"37";"18";"8";"0000-00-00 00:00:00"
"7168";"EU";"2003-09-26";"M";"133";"67";"37";"41";"14";"8";"0000-00-00 00:00:00"
"3287";"EU";"2003-10-03";"K";"146";"116";"31";"37";"20";"12";"0000-00-00 00:00:00"
"7169";"EU";"2003-10-03";"M";"159";"89";"44";"36";"20";"12";"0000-00-00 00:00:00"
"3288";"EU";"2003-10-10";"K";"104";"105";"36";"31";"17";"17";"0000-00-00 00:00:00"
"7170";"EU";"2003-10-10";"M";"131";"82";"31";"37";"20";"8";"0000-00-00 00:00:00"
"3289";"EU";"2003-10-17";"K";"74";"134";"53";"16";"29";"25";"0000-00-00 00:00:00"
"7171";"EU";"2003-10-17";"M";"143";"77";"39";"47";"13";"11";"0000-00-00 00:00:00"
"3290";"EU";"2003-10-24";"K";"126";"124";"25";"41";"19";"10";"0000-00-00 00:00:00"
"7172";"EU";"2003-10-24";"M";"134";"93";"48";"35";"21";"14";"0000-00-00 00:00:00"
"3291";"EU";"2003-10-31";"K";"64";"158";"62";"21";"36";"21";"0000-00-00 00:00:00"
