"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"1127";"GO";"2005-12-09";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5009";"GO";"2005-12-09";"M";"259";"126";"68";"81";"44";"19";"0000-00-00 00:00:00"
"1128";"GO";"2006-01-13";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5010";"GO";"2006-01-13";"M";"285";"135";"85";"90";"49";"21";"0000-00-00 00:00:00"
"1129";"GO";"2006-02-10";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5011";"GO";"2006-02-10";"M";"235";"158";"112";"80";"56";"34";"0000-00-00 00:00:00"
"1130";"GO";"2006-03-10";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5012";"GO";"2006-03-10";"M";"214";"215";"117";"66";"56";"50";"0000-00-00 00:00:00"
"1131";"GO";"2006-04-14";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5013";"GO";"2006-04-14";"M";"299";"145";"88";"92";"45";"25";"0000-00-00 00:00:00"
"1132";"GO";"2006-05-12";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5014";"GO";"2006-05-12";"M";"290";"125";"116";"78";"56";"46";"0000-00-00 00:00:00"
"1133";"GO";"2006-06-09";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5015";"GO";"2006-06-09";"M";"211";"175";"127";"66";"54";"57";"0000-00-00 00:00:00"
"1134";"GO";"2006-07-14";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5016";"GO";"2006-07-14";"M";"259";"157";"71";"92";"50";"24";"0000-00-00 00:00:00"
"1135";"GO";"2006-08-11";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5017";"GO";"2006-08-11";"M";"255";"186";"84";"73";"67";"32";"0000-00-00 00:00:00"
"1136";"GO";"2006-09-08";"K";"0";"0";"0";"0";"0";"0";"0000-00-00 00:00:00"
"5018";"GO";"2006-09-08";"M";"174";"229";"133";"54";"61";"46";"0000-00-00 00:00:00"
"1137";"GO";"2006-09-15";"K";"56";"248";"204";"17";"78";"73";"0000-00-00 00:00:00"
"5019";"GO";"2006-09-15";"M";"194";"188";"121";"65";"67";"36";"0000-00-00 00:00:00"
"1138";"GO";"2006-09-22";"K";"91";"272";"122";"29";"79";"32";"2006-09-24 19:55:12"
"5020";"GO";"2006-09-22";"M";"188";"202";"87";"61";"48";"30";"2006-09-24 19:55:12"
"1139";"GO";"2006-09-29";"K";"147";"300";"80";"43";"76";"24";"2006-10-01 19:59:31"
"5021";"GO";"2006-09-29";"M";"235";"176";"107";"57";"58";"27";"2006-10-01 19:59:31"
"1140";"GO";"2006-10-06";"K";"83";"300";"126";"38";"80";"43";"2006-10-08 19:59:31"
"5022";"GO";"2006-10-06";"M";"230";"159";"116";"69";"56";"36";"2006-10-08 19:59:31"
"1141";"GO";"2006-10-13";"K";"112";"320";"105";"27";"95";"39";"2006-10-15 19:59:31"
"5023";"GO";"2006-10-13";"M";"238";"188";"109";"80";"56";"25";"2006-10-15 19:59:31"
"1142";"GO";"2006-10-20";"K";"134";"310";"78";"57";"104";"23";"2006-10-22 19:59:31"
"5024";"GO";"2006-10-20";"M";"273";"174";"74";"77";"72";"34";"2006-10-22 19:59:31"
"1143";"GO";"2006-10-27";"K";"164";"288";"68";"38";"98";"24";"2006-10-29 19:59:31"
"5025";"GO";"2006-10-27";"M";"267";"171";"78";"61";"67";"31";"2006-10-29 19:59:31"
"1144";"GO";"2006-11-03";"K";"255";"223";"44";"66";"62";"15";"2006-11-05 19:59:31"
"5026";"GO";"2006-11-03";"M";"294";"157";"69";"72";"57";"14";"2006-11-05 19:59:31"
"1145";"GO";"2006-11-10";"K";"288";"222";"34";"84";"88";"14";"2006-11-12 19:59:31"
"5027";"GO";"2006-11-10";"M";"325";"152";"62";"107";"62";"17";"2006-11-12 19:59:31"
"1146";"GO";"2006-11-17";"K";"193";"281";"50";"55";"93";"19";"2006-11-19 19:59:31"
"5028";"GO";"2006-11-17";"M";"299";"163";"67";"81";"57";"26";"2006-11-19 19:59:31"
"1147";"GO";"2006-11-24";"K";"275";"235";"33";"70";"75";"12";"2006-11-26 19:59:31"
"5029";"GO";"2006-11-24";"M";"304";"167";"66";"88";"52";"15";"2006-11-26 19:59:31"
"1148";"GO";"2006-12-01";"K";"326";"183";"26";"98";"70";"12";"2006-12-03 19:59:31"
"5030";"GO";"2006-12-01";"M";"296";"179";"54";"92";"66";"20";"2006-12-03 19:59:31"
"1149";"GO";"2006-12-08";"K";"230";"277";"56";"53";"87";"13";"2006-12-10 19:59:31"
"5031";"GO";"2006-12-08";"M";"280";"198";"81";"75";"59";"19";"2006-12-10 19:59:31"
"1150";"GO";"2006-12-15";"K";"203";"359";"51";"76";"104";"14";"2006-12-17 19:59:31"
"5032";"GO";"2006-12-15";"M";"332";"197";"77";"92";"81";"19";"2006-12-17 19:59:31"
"1151";"GO";"2006-12-22";"K";"127";"271";"51";"58";"71";"17";"2006-12-24 12:59:31"
"5033";"GO";"2006-12-22";"M";"233";"157";"60";"77";"48";"21";"2006-12-24 12:59:31"
"1152";"GO";"2006-12-29";"K";"172";"263";"28";"36";"69";"8";"2006-12-31 19:59:31"
"5034";"GO";"2006-12-29";"M";"247";"154";"61";"60";"40";"13";"2006-12-31 19:59:31"
"1153";"GO";"2007-01-05";"K";"108";"305";"111";"38";"82";"29";"2007-01-07 19:59:31"
"5035";"GO";"2007-01-05";"M";"235";"200";"86";"61";"61";"25";"2007-01-07 19:59:31"
"1154";"GO";"2007-01-12";"K";"111";"321";"94";"27";"100";"28";"2007-01-14 19:59:31"
"5036";"GO";"2007-01-12";"M";"243";"196";"86";"69";"68";"15";"2007-01-14 19:59:31"
"1155";"GO";"2007-01-19";"K";"154";"332";"56";"43";"94";"20";"2007-01-21 19:59:31"
"5037";"GO";"2007-01-19";"M";"286";"175";"75";"82";"54";"21";"2007-01-21 19:59:31"
"1156";"GO";"2007-01-26";"K";"205";"278";"49";"71";"86";"10";"2007-01-28 19:59:31"
"5038";"GO";"2007-01-26";"M";"283";"178";"70";"92";"61";"12";"2007-01-28 19:59:31"
"1157";"GO";"2007-02-02";"K";"246";"248";"42";"87";"68";"10";"2007-02-04 19:59:31"
"5039";"GO";"2007-02-02";"M";"318";"150";"67";"91";"52";"22";"2007-02-04 19:59:31"
"1158";"GO";"2007-02-09";"K";"263";"249";"40";"87";"68";"13";"2007-02-11 19:59:31"
"5040";"GO";"2007-02-09";"M";"309";"180";"59";"102";"52";"13";"2007-02-11 19:59:31"
"1159";"GO";"2007-02-16";"K";"254";"228";"37";"55";"51";"8";"2007-02-18 19:59:31"
"5041";"GO";"2007-02-16";"M";"285";"174";"63";"67";"32";"14";"2007-02-18 19:59:31"
"1160";"GO";"2007-02-23";"K";"308";"181";"27";"90";"64";"11";"2007-02-25 19:59:31"
"5042";"GO";"2007-02-23";"M";"292";"169";"50";"102";"51";"12";"2007-02-25 19:59:31"
"1161";"GO";"2007-03-02";"K";"201";"258";"65";"54";"75";"19";"2007-03-04 19:59:31"
"5043";"GO";"2007-03-02";"M";"299";"161";"61";"73";"56";"19";"2007-03-04 19:59:31"
"1162";"GO";"2007-03-09";"K";"153";"303";"58";"63";"97";"16";"2007-03-11 19:59:31"
"5044";"GO";"2007-03-09";"M";"273";"158";"82";"88";"67";"21";"2007-03-11 19:59:31"
"1163";"GO";"2007-03-16";"K";"160";"268";"63";"53";"80";"20";"2007-03-18 19:59:31"
"5045";"GO";"2007-03-16";"M";"271";"158";"60";"81";"55";"18";"2007-03-18 19:59:31"
"1164";"GO";"2007-03-23";"K";"222";"273";"33";"57";"90";"10";"2007-03-25 20:00:00"
"5046";"GO";"2007-03-23";"M";"299";"167";"58";"85";"58";"15";"2007-03-25 20:00:00"
"1165";"GO";"2007-03-30";"K";"224";"267";"28";"80";"67";"7";"2007-04-01 20:00:00"
"5047";"GO";"2007-03-30";"M";"259";"193";"69";"84";"55";"14";"2007-04-01 20:00:00"
"1166";"GO";"2007-04-06";"K";"213";"234";"35";"68";"53";"11";"2007-04-08 20:00:00"
"5048";"GO";"2007-04-06";"M";"267";"155";"58";"80";"39";"14";"2007-04-08 20:00:00"
"1167";"GO";"2007-04-13";"K";"224";"201";"32";"69";"49";"9";"2007-04-15 20:00:00"
"5049";"GO";"2007-04-13";"M";"251";"157";"47";"67";"45";"14";"2007-04-15 20:00:00"
"1168";"GO";"2007-04-20";"K";"217";"232";"56";"74";"70";"24";"2007-04-22 20:00:00"
"5050";"GO";"2007-04-20";"M";"293";"144";"64";"99";"49";"18";"2007-04-22 20:00:00"
"1169";"GO";"2007-04-27";"K";"171";"251";"75";"52";"90";"22";"2007-04-29 20:00:00"
"5051";"GO";"2007-04-27";"M";"264";"172";"56";"87";"50";"27";"2007-04-29 20:00:00"
"1170";"GO";"2007-05-04";"K";"183";"308";"64";"60";"85";"22";"2007-05-06 20:00:00"
"5052";"GO";"2007-05-04";"M";"293";"196";"64";"94";"50";"22";"2007-05-06 20:00:00"
"1171";"GO";"2007-05-11";"K";"122";"284";"105";"35";"84";"29";"2007-05-13 20:00:00"
"5053";"GO";"2007-05-11";"M";"254";"175";"80";"78";"47";"22";"2007-05-13 20:00:00"
"1172";"GO";"2007-05-18";"K";"114";"250";"113";"43";"71";"24";"2007-05-20 20:00:00"
"5054";"GO";"2007-05-18";"M";"231";"166";"77";"83";"38";"18";"2007-05-20 20:00:00"
"1173";"GO";"2007-05-25";"K";"109";"249";"93";"48";"74";"34";"2007-05-27 20:00:00"
"5055";"GO";"2007-05-25";"M";"216";"168";"64";"79";"49";"28";"2007-05-27 20:00:00"
"1174";"GO";"2007-06-01";"K";"166";"267";"54";"39";"73";"23";"2007-06-03 20:00:00"
"5056";"GO";"2007-06-01";"M";"249";"170";"68";"65";"50";"18";"2007-06-03 20:00:00"
"1175";"GO";"2007-06-08";"K";"153";"287";"84";"42";"86";"16";"2007-06-10 20:00:00"
"5057";"GO";"2007-06-08";"M";"272";"179";"70";"64";"58";"23";"2007-06-10 20:00:00"
"1176";"GO";"2007-06-15";"K";"142";"291";"61";"35";"87";"28";"2007-06-17 20:00:00"
"5058";"GO";"2007-06-15";"M";"252";"184";"58";"70";"55";"25";"2007-06-17 20:00:00"
"1177";"GO";"2007-06-22";"K";"124";"335";"62";"42";"85";"27";"2007-06-24 20:00:00"
"5059";"GO";"2007-06-22";"M";"262";"180";"75";"83";"51";"21";"2007-06-24 20:00:00"
"1178";"GO";"2007-06-29";"K";"133";"296";"91";"46";"90";"39";"2007-07-01 20:00:00"
"5060";"GO";"2007-06-29";"M";"266";"173";"78";"76";"69";"30";"2007-07-01 20:00:00"
"1179";"GO";"2007-07-06";"K";"149";"303";"58";"48";"89";"13";"2007-07-08 20:00:00"
"5061";"GO";"2007-07-06";"M";"271";"166";"62";"74";"56";"20";"2007-07-08 20:00:00"
"1180";"GO";"2007-07-13";"K";"243";"245";"26";"74";"75";"13";"2007-07-15 20:00:00"
"5062";"GO";"2007-07-13";"M";"270";"195";"47";"86";"54";"22";"2007-07-15 20:00:00"
"1181";"GO";"2007-07-20";"K";"257";"224";"22";"72";"67";"15";"2007-07-22 20:00:00"
"5063";"GO";"2007-07-20";"M";"290";"165";"49";"80";"55";"20";"2007-07-22 20:00:00"
"1182";"GO";"2007-07-27";"K";"176";"257";"69";"48";"82";"16";"2007-07-29 20:00:00"
"5064";"GO";"2007-07-27";"M";"254";"187";"60";"83";"42";"18";"2007-07-29 20:00:00"
"1183";"GO";"2007-08-03";"K";"175";"276";"45";"54";"95";"12";"2007-08-05 20:00:00"
"5065";"GO";"2007-08-03";"M";"271";"168";"55";"84";"59";"18";"2007-08-05 20:00:00"
"1184";"GO";"2007-08-10";"K";"169";"295";"88";"51";"87";"25";"2007-08-12 20:00:00"
"5066";"GO";"2007-08-10";"M";"287";"190";"77";"73";"66";"24";"2007-08-12 20:00:00"
"1185";"GO";"2007-08-17";"K";"128";"276";"106";"46";"87";"25";"2007-08-19 20:00:00"
"5067";"GO";"2007-08-17";"M";"247";"191";"69";"79";"62";"17";"2007-08-19 20:00:00"
"1186";"GO";"2007-08-24";"K";"126";"315";"79";"35";"102";"28";"2007-08-26 20:00:00"
"5068";"GO";"2007-08-24";"M";"256";"195";"67";"76";"65";"25";"2007-08-26 20:00:00"
"1187";"GO";"2007-08-31";"K";"146";"320";"63";"43";"90";"17";"2007-09-02 20:00:00"
"5069";"GO";"2007-08-31";"M";"280";"186";"62";"75";"62";"13";"2007-09-02 20:00:00"
"1188";"GO";"2007-09-07";"K";"282";"232";"39";"88";"58";"13";"2007-09-09 20:00:00"
"5070";"GO";"2007-09-07";"M";"339";"158";"57";"89";"54";"17";"2007-09-09 20:00:00"
"1189";"GO";"2007-09-14";"K";"329";"188";"39";"98";"54";"10";"2007-09-16 20:00:00"
"5071";"GO";"2007-09-14";"M";"332";"161";"58";"91";"54";"17";"2007-09-16 20:00:00"
"1190";"GO";"2007-09-21";"K";"381";"146";"34";"112";"54";"17";"2007-09-23 20:00:00"
"5072";"GO";"2007-09-21";"M";"336";"168";"57";"119";"44";"21";"2007-09-23 20:00:00"
"1191";"GO";"2007-09-28";"K";"306";"194";"52";"90";"62";"15";"2007-09-30 20:00:00"
"5073";"GO";"2007-09-28";"M";"327";"173";"52";"107";"41";"19";"2007-09-30 20:00:00"
"1192";"GO";"2007-10-05";"K";"229";"228";"83";"70";"55";"28";"2007-10-07 20:00:00"
"5074";"GO";"2007-10-05";"M";"347";"128";"62";"92";"38";"22";"2007-10-07 20:00:00"
"1193";"GO";"2007-10-12";"K";"283";"204";"52";"75";"68";"21";"2007-10-14 20:00:00"
"5075";"GO";"2007-10-12";"M";"321";"161";"62";"92";"45";"27";"2007-10-14 20:00:00"
"1194";"GO";"2007-10-19";"K";"319";"171";"60";"84";"62";"20";"2007-10-21 20:00:00"
"5076";"GO";"2007-10-19";"M";"310";"173";"65";"81";"58";"27";"2007-10-21 20:00:00"
"1195";"GO";"2007-10-26";"K";"301";"185";"53";"87";"66";"21";"2007-10-28 20:00:00"
"5077";"GO";"2007-10-26";"M";"303";"151";"85";"99";"48";"25";"2007-10-28 20:00:00"
"1196";"GO";"2007-11-02";"K";"295";"185";"57";"78";"72";"26";"2007-11-04 20:00:00"
"5078";"GO";"2007-11-02";"M";"295";"171";"74";"89";"51";"35";"2007-11-04 20:00:00"
"1197";"GO";"2007-11-09";"K";"315";"170";"79";"83";"68";"40";"2007-11-11 20:00:00"
"5079";"GO";"2007-11-09";"M";"262";"201";"104";"88";"60";"43";"2007-11-11 20:00:00"
"1198";"GO";"2007-11-16";"K";"181";"250";"140";"50";"77";"58";"2007-11-18 20:00:00"
"5080";"GO";"2007-11-16";"M";"292";"165";"113";"80";"61";"43";"2007-11-18 20:00:00"
"1199";"GO";"2007-11-23";"K";"260";"227";"71";"70";"76";"22";"2007-11-25 20:00:00"
"5081";"GO";"2007-11-23";"M";"263";"190";"102";"80";"53";"36";"2007-11-25 20:00:00"
"1200";"GO";"2007-11-30";"K";"200";"293";"127";"46";"88";"44";"2007-12-02 20:00:00"
"5082";"GO";"2007-11-30";"M";"306";"202";"108";"70";"75";"33";"2007-12-02 20:00:00"
"1201";"GO";"2007-12-07";"K";"169";"324";"101";"37";"99";"33";"2007-12-09 20:00:00"
"5083";"GO";"2007-12-07";"M";"295";"194";"101";"76";"52";"40";"2007-12-09 20:00:00"
"1202";"GO";"2007-12-14";"K";"175";"299";"97";"45";"97";"21";"2007-12-16 20:00:00"
"5084";"GO";"2007-12-14";"M";"310";"146";"114";"91";"42";"29";"2007-12-16 20:00:00"
"1203";"GO";"2007-12-21";"K";"163";"301";"69";"38";"102";"13";"2007-12-23 20:00:00"
"5085";"GO";"2007-12-21";"M";"276";"172";"85";"76";"49";"27";"2007-12-23 20:00:00"
"1204";"GO";"2007-12-28";"K";"225";"217";"45";"49";"70";"13";"2007-12-30 20:00:00"
"5086";"GO";"2007-12-28";"M";"283";"133";"69";"64";"41";"25";"2007-12-30 20:00:00"
"1205";"GO";"2008-01-04";"K";"334";"175";"51";"115";"52";"26";"2008-01-06 20:00:00"
"5087";"GO";"2008-01-04";"M";"275";"180";"105";"86";"60";"46";"2008-01-06 20:00:00"
"1206";"GO";"2008-01-11";"K";"341";"191";"62";"102";"61";"22";"2008-01-13 20:00:00"
"5088";"GO";"2008-01-11";"M";"304";"183";"104";"85";"58";"42";"2008-01-13 20:00:00"
"1207";"GO";"2008-01-18";"K";"190";"268";"120";"55";"84";"48";"2008-01-20 20:00:00"
"5089";"GO";"2008-01-18";"M";"283";"190";"102";"76";"68";"44";"2008-01-20 20:00:00"
"1208";"GO";"2008-01-25";"K";"287";"222";"59";"73";"95";"20";"2008-01-27 20:00:00"
"5090";"GO";"2008-01-25";"M";"312";"172";"84";"97";"54";"37";"2008-01-27 20:00:00"
"1209";"GO";"2008-02-01";"K";"312";"203";"74";"87";"70";"22";"2008-02-03 20:00:00"
"5091";"GO";"2008-02-01";"M";"303";"180";"108";"86";"48";"45";"2008-02-03 20:00:00"
"1210";"GO";"2008-02-08";"K";"233";"277";"81";"57";"87";"26";"2008-02-10 20:00:00"
