"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"11617";"CS";"2011-03-11";"K";"109";"267";"210";"38";"71";"53";"2011-03-13 20:00:00"
"11630";"CS";"2011-03-11";"M";"247";"194";"136";"74";"62";"24";"2011-03-13 20:00:00"
"11643";"CS";"2011-03-18";"K";"133";"289";"193";"56";"88";"44";"2011-03-20 20:00:00"
"11656";"CS";"2011-03-18";"M";"272";"210";"132";"80";"72";"38";"2011-03-20 20:00:00"
"11669";"CS";"2011-03-25";"K";"172";"290";"113";"61";"95";"37";"2011-03-27 20:00:00"
"11682";"CS";"2011-03-25";"M";"261";"195";"118";"84";"63";"45";"2011-03-27 20:00:00"
"11695";"CS";"2011-04-01";"K";"206";"276";"94";"80";"91";"24";"2011-04-03 20:00:00"
"11708";"CS";"2011-04-01";"M";"269";"186";"114";"96";"58";"42";"2011-04-03 20:00:00"
"11721";"CS";"2011-04-08";"K";"231";"237";"88";"75";"79";"23";"2011-04-10 20:00:00"
"11734";"CS";"2011-04-08";"M";"263";"181";"104";"95";"47";"37";"2011-04-10 20:00:00"
"11747";"CS";"2011-04-15";"K";"163";"279";"87";"47";"100";"37";"2011-04-17 20:00:00"
"11760";"CS";"2011-04-15";"M";"258";"162";"104";"80";"62";"42";"2011-04-17 20:00:00"
"11773";"CS";"2011-04-22";"K";"227";"217";"62";"63";"80";"16";"2011-04-24 20:00:00"
"11786";"CS";"2011-04-22";"M";"229";"163";"113";"70";"51";"38";"2011-04-24 20:00:00"
"11799";"CS";"2011-04-29";"K";"231";"236";"81";"62";"91";"36";"2011-05-01 20:00:00"
"11812";"CS";"2011-04-29";"M";"212";"208";"123";"68";"61";"59";"2011-05-01 20:00:00"
"11825";"CS";"2011-05-06";"K";"156";"246";"140";"42";"87";"52";"2011-05-08 20:00:00"
"11838";"CS";"2011-05-06";"M";"209";"184";"155";"59";"64";"59";"2011-05-08 20:00:00"
"11851";"CS";"2011-05-13";"K";"132";"287";"144";"46";"89";"50";"2011-05-15 20:00:00"
"11864";"CS";"2011-05-13";"M";"200";"219";"142";"68";"63";"53";"2011-05-15 20:00:00"
"11877";"CS";"2011-05-20";"K";"124";"295";"129";"34";"99";"43";"2011-05-22 20:00:00"
"11890";"CS";"2011-05-20";"M";"202";"198";"143";"63";"64";"50";"2011-05-22 20:00:00"
"11903";"CS";"2011-05-27";"K";"112";"279";"161";"42";"97";"66";"2011-05-29 20:00:00"
"11916";"CS";"2011-05-27";"M";"207";"189";"151";"71";"67";"68";"2011-05-29 20:00:00"
"11929";"CS";"2011-06-03";"K";"87";"238";"172";"30";"78";"48";"2011-06-05 20:00:00"
"11942";"CS";"2011-06-03";"M";"159";"180";"151";"49";"55";"51";"2011-06-05 20:00:00"
"11955";"CS";"2011-06-10";"K";"118";"258";"166";"33";"99";"55";"2011-06-12 20:00:00"
"11968";"CS";"2011-06-10";"M";"201";"186";"147";"67";"60";"59";"2011-06-12 20:00:00"
